,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q9Y3A6,Vertebrata,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O75592,Eukaryota,Eukaryota,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q9Y3Q3,Vertebrata,Opisthokonta,Eumetazoa,Vertebrata,Eukaryota,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q99929,Eumetazoa,Mammalia,Mammalia,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q9NYJ7,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O15371,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
ENSP00000407309,Eumetazoa,Eumetazoa,None,None,None,Eumetazoa,Eumetazoa,None,Opisthokonta,Eukaryota,None,Eumetazoa,Eukaryota
Q9BYX2,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Opisthokonta,Opisthokonta
Q7Z4I7,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eumetazoa
Q38SD2,Eumetazoa,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Euk+Bac,Eumetazoa,Eukaryota,Vertebrata,Eukaryota,Cellular_organisms,Eukaryota,Eukaryota
Q96JI7,Eukaryota,Eukaryota,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q01970,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P12931,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Opisthokonta
Q14973,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Euk+Bac,Euk+Bac,Eukaryota,Cellular_organisms,Cellular_organisms,Euk+Bac,Euk+Bac
Q969E2,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P04234,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
Q16627,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Mammalia,Vertebrata
Q6ZSV7,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,None
Q8NE35,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
P13385,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa
Q3LI77,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Euk+Bac
Q9NYL2,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac
Q5SVZ6,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota
Q6UXN8,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eumetazoa,Eukaryota
Q86VE9,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q10981,Mammalia,Mammalia,Vertebrata,Mammalia,Euk+Bac,Euk+Bac,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Euk+Bac,Eumetazoa,Euk+Bac
O00507,Mammalia,Mammalia,Opisthokonta,Mammalia,Mammalia,Mammalia,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
Q9NRC9,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata
Q8NH94,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,None,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata
Q9BXJ1,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Vertebrata
ENSP00000384284,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,None,None
Q8NGL1,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eumetazoa,Mammalia,Eumetazoa,Mammalia,Mammalia
ENSP00000379747,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,None
P25090,Mammalia,Mammalia,Vertebrata,Mammalia,Vertebrata,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q9P0K9,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
B1AL46,None,None,None,None,None,None,None,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia
P35408,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P15104,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Cellular_organisms,Eukaryota
Q6IS24,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,None,Euk+Bac,Opisthokonta,Opisthokonta
O00231,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac
A4D263,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa
P41250,Cellular_organisms,Cellular_organisms,Euk_Archaea,Cellular_organisms,Euk_Archaea,Cellular_organisms,Eukaryota,Cellular_organisms,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q53HC0,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q9NWS0,Eukaryota,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
O75602,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk_Archaea
Q9UJN7,Mammalia,Eukaryota,Vertebrata,Eumetazoa,Mammalia,Mammalia,None,Mammalia,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota
Q7L523,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q15075,Eukaryota,Vertebrata,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,None,Eukaryota,Cellular_organisms,Cellular_organisms
O00204,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Euk+Bac,None,Euk+Bac,Eukaryota,Eukaryota
Q5T5F5,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,None
Q15366,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota
P08908,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q8TBE7,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Euk+Bac,Eukaryota,Euk+Bac
Q8NGH6,None,None,Vertebrata,None,Eumetazoa,Mammalia,Vertebrata,Mammalia,Eumetazoa,Mammalia,Eumetazoa,Mammalia,Mammalia
Q01085,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac
P32189,Mammalia,Mammalia,Cellular_organisms,Vertebrata,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,Cellular_organisms,None,Cellular_organisms
P01705,None,None,Vertebrata,None,None,None,None,Mammalia,Vertebrata,Mammalia,Opisthokonta,Opisthokonta,Opisthokonta
Q8IWN7,None,None,Mammalia,Opisthokonta,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Mammalia,Eumetazoa,Vertebrata,Mammalia,Mammalia
P04216,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
A6NFY7,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
ENSP00000350540,None,None,None,None,None,None,None,None,None,None,None,Eumetazoa,Eumetazoa
P50747,Euk+Bac,Opisthokonta,Eumetazoa,Opisthokonta,Cellular_organisms,Cellular_organisms,Eukaryota,Euk+Bac,Opisthokonta,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q14432,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
P17658,Mammalia,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Mammalia,None,Eumetazoa,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eumetazoa,Eumetazoa
A6NNY8,Mammalia,Mammalia,Opisthokonta,Eukaryota,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P55789,Eukaryota,Eukaryota,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8J025,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q6IPU0,Vertebrata,Vertebrata,Mammalia,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,None,Eumetazoa,Vertebrata
O43304,Mammalia,Mammalia,Eumetazoa,Vertebrata,Vertebrata,Opisthokonta,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota
Q6QHK4,Vertebrata,Vertebrata,Mammalia,Mammalia,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q6P3V2,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Vertebrata,Eukaryota,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota
Q9H772,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q86YN1,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9UNQ2,Cellular_organisms,Euk_Archaea,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms,Euk_Archaea,Cellular_organisms,Eukaryota,Cellular_organisms,Cellular_organisms,Cellular_organisms,Eukaryota
Q8NHS3,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Euk_Archaea,Euk+Bac,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Cellular_organisms,Euk+Bac,Euk+Bac
Q15759,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q14264,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Vertebrata,None,Mammalia,Vertebrata,Mammalia,Vertebrata,Mammalia,None
Q9H900,Opisthokonta,Opisthokonta,Vertebrata,Eumetazoa,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q6IMI6,Mammalia,Mammalia,Eumetazoa,Mammalia,Vertebrata,Eukaryota,None,Eumetazoa,Euk+Bac,None,Euk+Bac,Eukaryota,Eukaryota
P61236,Vertebrata,Mammalia,Eukaryota,Mammalia,Vertebrata,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
Q5SSJ5,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eukaryota,Eukaryota,Eumetazoa,Vertebrata
Q14393,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota
P13760,None,None,Vertebrata,None,None,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Mammalia,Vertebrata
P78356,Vertebrata,Eumetazoa,Eukaryota,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q02487,Mammalia,Vertebrata,Vertebrata,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa
Q8WU90,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P07510,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa
P13727,Mammalia,Mammalia,Mammalia,Mammalia,Vertebrata,Mammalia,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa
O15014,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata
P28482,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
Q9NUZ1,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
Q8N5Z5,Vertebrata,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
A6NJY4,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,None,Mammalia,Vertebrata,None,None,None
Q9NZJ7,Vertebrata,Eumetazoa,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota
O15550,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8NHS9,Eumetazoa,Eumetazoa,Mammalia,Mammalia,None,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa
P09067,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Eumetazoa
Q6N022,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Euk+Bac,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Euk+Bac,Eumetazoa,Opisthokonta
Q6P9A3,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Eumetazoa
Q8IZF3,Mammalia,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Eumetazoa,Opisthokonta
ENSP00000330010,None,None,None,None,None,None,None,None,None,None,None,Eumetazoa,Eumetazoa
P68431,Mammalia,None,Eukaryota,None,None,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,None,Eukaryota,Eukaryota
O15353,Vertebrata,Opisthokonta,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
Q8N4C6,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Euk+Bac
Q8N1E2,Mammalia,Mammalia,Eumetazoa,Mammalia,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Mammalia,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
P23588,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eumetazoa,Opisthokonta,Eumetazoa,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Opisthokonta,Opisthokonta
Q96KN3,Vertebrata,Eukaryota,Vertebrata,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P19388,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk_Archaea,Euk_Archaea,Eukaryota,Euk_Archaea,Eukaryota,Euk_Archaea,Euk_Archaea,Euk_Archaea,Euk_Archaea
Q9NQ79,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
ENSP00000410316,None,None,None,None,None,None,None,None,None,None,None,Eukaryota,Eukaryota
P40429,Euk_Archaea,Euk_Archaea,Eukaryota,Euk_Archaea,Euk_Archaea,Euk_Archaea,Euk_Archaea,Euk_Archaea,Eukaryota,Euk_Archaea,Cellular_organisms,Cellular_organisms,Cellular_organisms
Q8TAL5,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia
P20036,Mammalia,Mammalia,Vertebrata,Mammalia,Mammalia,Vertebrata,None,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
P12830,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Euk+Bac,Eumetazoa,Eumetazoa
P60369,None,Mammalia,Mammalia,Eumetazoa,None,Mammalia,None,Mammalia,Mammalia,Eukaryota,Vertebrata,Eukaryota,Euk+Bac
Q9C0B7,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q8NBE8,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Opisthokonta,Opisthokonta,Vertebrata,Eukaryota,Eumetazoa,Eukaryota,Eukaryota,Euk+Bac
Q96LD1,Vertebrata,Eumetazoa,Opisthokonta,Vertebrata,Vertebrata,Opisthokonta,Vertebrata,Opisthokonta,Opisthokonta,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta
O60220,Vertebrata,Vertebrata,Opisthokonta,Opisthokonta,Vertebrata,Eukaryota,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
ENSP00000382212,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,None,Mammalia,Mammalia,Mammalia,None,None,None
Q9NZD8,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q14993,Vertebrata,Vertebrata,Vertebrata,Eukaryota,Mammalia,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,None,Euk+Bac,Eumetazoa,Opisthokonta
P49137,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Opisthokonta,Euk_Archaea,Eukaryota,Opisthokonta,Euk+Bac,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q7L211,Euk+Bac,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota,Euk+Bac,Euk+Bac,Euk+Bac,Eukaryota
P56470,Eumetazoa,Eumetazoa,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,None,Eumetazoa,Eumetazoa,Eumetazoa,Eukaryota,Eumetazoa,Eumetazoa
Q99748,Vertebrata,Vertebrata,Mammalia,Mammalia,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata
O14641,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q04837,Euk+Bac,Eumetazoa,Eumetazoa,Euk+Bac,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Eumetazoa,Euk+Bac,Euk+Bac,Euk+Bac,Euk+Bac
ENSP00000400443,None,None,None,Eumetazoa,None,None,Mammalia,Mammalia,Eukaryota,Eumetazoa,None,Eumetazoa,Eumetazoa
Q9P147,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,None,Mammalia,Mammalia,Mammalia,Eukaryota,None,None
Q6ZNA4,Eukaryota,Eukaryota,Vertebrata,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Eumetazoa,Eumetazoa,Opisthokonta,Vertebrata,Vertebrata
P17643,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Euk+Bac,Eumetazoa,Eumetazoa,Euk+Bac,Eukaryota,Euk+Bac
P49619,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Eukaryota,None,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
Q9H0E9,Opisthokonta,Opisthokonta,Eumetazoa,Opisthokonta,Eukaryota,Eukaryota,Opisthokonta,Eukaryota,Opisthokonta,Eukaryota,Eukaryota,Eukaryota,Opisthokonta
P35346,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Opisthokonta,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa
Q6ZN79,None,None,Mammalia,Vertebrata,Mammalia,Mammalia,None,Mammalia,Eukaryota,None,Eumetazoa,Opisthokonta,Opisthokonta
Q86XE0,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eumetazoa,Mammalia,Opisthokonta,Opisthokonta,Opisthokonta,Eukaryota,Eukaryota,Euk_Archaea
ENSP00000403698,None,None,Eumetazoa,Euk+Bac,None,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,None,None,Euk+Bac,Cellular_organisms
Q9GZX9,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
Q8WZ74,Eukaryota,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Opisthokonta,Vertebrata,Eumetazoa,Eukaryota,Eumetazoa,Vertebrata,Eukaryota,Opisthokonta
Q5TEC7,None,None,None,None,None,None,Opisthokonta,None,None,Opisthokonta,None,Eumetazoa,Eumetazoa
P49427,Vertebrata,Vertebrata,Eumetazoa,Opisthokonta,Vertebrata,Eumetazoa,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Euk+Bac,Eukaryota,Eukaryota
ENSP00000408798,None,None,Opisthokonta,Opisthokonta,None,None,None,None,None,Euk_Archaea,None,None,None
Q9HD67,Opisthokonta,Opisthokonta,Eumetazoa,Eumetazoa,Vertebrata,Eukaryota,Eukaryota,Opisthokonta,Opisthokonta,None,Eukaryota,Opisthokonta,Eukaryota
Q9H3M9,Mammalia,Mammalia,Mammalia,Mammalia,Mammalia,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
P43088,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Vertebrata,Vertebrata,Vertebrata,Eumetazoa,Eumetazoa,Eumetazoa,Eumetazoa
