,mean,variance,outliers
Q9NNW5,13.0769230769,33.2435897436,EggNOG
Q6ZU65,4.84615384615,34.141025641,PANTHER8_LDO PANTHER8_all
Q8NH93,4.84615384615,21.8076923077,
Q9NX53,6.30769230769,106.897435897,PhylomeDB
Q8N539,4.69230769231,12.5641025641,EggNOG
Q9HB65,2.92307692308,13.4102564103,
Q5T011,11.0769230769,36.0769230769,
Q9BZ11,7.76923076923,37.1923076923,EggNOG
Q92982,5.07692307692,7.41025641026,EnsemblCompara_v2
P22001,13.1538461538,351.641025641,
Q8NG94,2.61538461538,7.08974358974,Hieranoid_2
Q04609,28.4615384615,293.769230769,
Q9P1V8,12.4615384615,165.102564103,
Q5U5Q3,8.30769230769,59.3974358974,InParanoid RSD
P80108,26.6923076923,232.564102564,
Q8NA31,8.61538461538,75.0897435897,PANTHER8_LDO PANTHER8_all
Q9Y2C4,33.5384615385,287.435897436,
P0C7Q3,11.7692307692,131.358974359,
P08912,4.53846153846,30.6025641026,PANTHER8_all
Q9H972,5.53846153846,22.2692307692,
Q6ZVN7,0.230769230769,0.192307692308,
Q96EX2,14.4615384615,54.7692307692,
O43614,5.53846153846,19.9358974359,Hieranoid_2
Q9Y490,11.2307692308,64.5256410256,
O00391,14.0769230769,26.7435897436,
Q5SWL7,3.23076923077,18.358974359,PhylomeDB
Q5VST9,6.92307692308,29.9102564103,PANTHER8_all
Q96F45,5.76923076923,40.0256410256,OMA_Pairs
Q9NVP2,11.3846153846,86.7564102564,
Q9NVM6,14.3846153846,42.5897435897,
P49788,3.61538461538,1.08974358974,
Q9BT92,14.3076923077,101.230769231,EnsemblCompara_v2
Q9H6K1,6.38461538462,21.7564102564,
Q9NWQ9,7.61538461538,2.25641025641,
P25311,1.15384615385,3.97435897436,OMA_Pairs
Q9Y2B5,4.92307692308,20.7435897436,RSD
Q14449,4.0,8.0,
Q13813,6.92307692308,27.5769230769,PANTHER8_all
Q9UM73,8.61538461538,65.0897435897,
A6H8M9,3.69230769231,37.5641025641,PhylomeDB
P78312,4.23076923077,6.19230769231,
Q14644,6.30769230769,29.7307692308,
Q9BQB6,15.3076923077,57.2307692308,
O00358,4.69230769231,22.3974358974,Metaphors
P49768,15.0769230769,42.0769230769,
Q9NXJ5,23.2307692308,271.858974359,
Q96B54,0.923076923077,2.07692307692,
Q8IVP9,7.30769230769,112.064102564,Hieranoid_2
P51808,14.8461538462,100.807692308,
P68400,5.84615384615,35.4743589744,EnsemblCompara_v2
Q9UFB7,7.92307692308,66.2435897436,Hieranoid_2
Q9NQC1,8.38461538462,69.7564102564,
Q2M3G4,4.84615384615,22.141025641,
Q9BRC7,15.7692307692,68.0256410256,
Q8TCB4,0.307692307692,0.230769230769,
O43653,5.0,13.8333333333,Metaphors
O43292,7.92307692308,17.5769230769,OMA_Pairs
O60828,14.9230769231,46.2435897436,
O15529,3.23076923077,9.85897435897,PANTHER8_all
P01818,3.23076923077,9.02564102564,
Q6P4E1,5.53846153846,68.9358974359,PhylomeDB
P49798,12.1538461538,96.141025641,
Q1AE95,4.69230769231,0.897435897436,
ENSP00000391741,0.846153846154,0.141025641026,
P20671,8.69230769231,70.5641025641,PhylomeDB
Q86Z20,7.15384615385,68.3076923077,PhylomeDB
Q9BQ52,12.4615384615,106.769230769,
Q9Y662,21.6153846154,398.256410256,
P15144,20.8461538462,424.474358974,
Q96CH1,2.38461538462,7.08974358974,PhylomeDB
Q8NDX9,2.38461538462,0.923076923077,
O43895,22.3846153846,325.756410256,
C9JLW8,2.84615384615,4.80769230769,PhylomeDB
Q96P20,7.76923076923,91.6923076923,
Q9GZP1,4.0,20.5,
P17010,3.84615384615,27.9743589744,PhylomeDB
Q9BSK4,8.76923076923,74.6923076923,EnsemblCompara_v2
Q9NVF9,20.9230769231,197.743589744,
O14964,6.15384615385,6.30769230769,
Q96MG7,11.1538461538,46.4743589744,
Q99983,14.8461538462,346.474358974,
Q93015,19.8461538462,202.307692308,PANTHER8_LDO PANTHER8_all
Q9ULG1,19.5384615385,119.769230769,
Q8N4G2,13.6153846154,291.756410256,RSD
Q9UJC5,6.69230769231,37.7307692308,Metaphors
ENSP00000411562,5.0,40.5,
Q96FX8,2.84615384615,3.14102564103,
Q86WT1,13.2307692308,99.0256410256,
ENSP00000375415,3.07692307692,30.7435897436,PhylomeDB
Q9Y277,6.92307692308,36.9102564103,RSD
Q8TAZ6,0.384615384615,0.423076923077,
P02452,8.92307692308,185.41025641,PANTHER8_LDO PANTHER8_all
O15321,18.8461538462,3.47435897436,
Q9H8G2,2.46153846154,6.4358974359,
Q496F6,1.53846153846,1.60256410256,
P37840,2.84615384615,3.14102564103,EnsemblCompara_v2
Q4VC31,6.0,13.1666666667,PANTHER8_LDO PANTHER8_all
O15405,7.61538461538,67.4230769231,
O75200,0.307692307692,0.230769230769,
Q9C0I4,7.38461538462,24.7564102564,PANTHER8_all
P51812,10.5384615385,135.435897436,Metaphors PhylomeDB
Q96I45,8.30769230769,19.5641025641,PANTHER8_all
O95398,11.8461538462,187.141025641,InParanoidCore
Q9HCM1,5.15384615385,116.974358974,Metaphors PhylomeDB
Q9UPX8,3.84615384615,21.141025641,RSD
Q92932,7.61538461538,78.0897435897,
ENSP00000349794,2.38461538462,14.0897435897,Metaphors
Q16774,11.6923076923,43.0641025641,
P43220,4.61538461538,10.7564102564,
Q6P1W5,0.384615384615,0.25641025641,
P52736,6.38461538462,61.4230769231,Hieranoid_2
Q8N4B4,6.23076923077,25.358974359,PANTHER8_all
P04222,1.84615384615,4.80769230769,Metaphors
Q9NYW1,3.76923076923,22.358974359,PhylomeDB
ENSP00000410302,13.3076923077,424.064102564,OMA_Groups
Q6P597,26.5384615385,674.769230769,
Q9NR97,12.3846153846,192.923076923,PhylomeDB
Q8NA58,17.9230769231,39.4102564103,
Q9NRA2,29.3846153846,197.423076923,
Q96FF9,3.46153846154,3.9358974359,EggNOG
Q9H3H1,15.6923076923,31.0641025641,
Q86YC3,9.30769230769,210.564102564,PhylomeDB
Q9NP98,0.923076923077,0.74358974359,
Q6P3S6,14.7692307692,166.025641026,PhylomeDB
Q9NRR8,2.38461538462,4.08974358974,
Q8TD19,13.7692307692,193.858974359,PANTHER8_all PhylomeDB
Q13115,12.0,104.5,
Q3KQU3,11.5384615385,323.935897436,OMA_Pairs EnsemblCompara_v2
P13765,2.0,2.0,
O95222,2.61538461538,2.92307692308,
Q9HCJ2,7.53846153846,170.269230769,PANTHER8_all
Q5VZ03,22.5384615385,184.602564103,
Q8NGL4,2.61538461538,10.4230769231,Hieranoid_2
Q9NWB1,14.7692307692,189.858974359,PhylomeDB
Q96MD7,14.0769230769,53.9102564103,
Q96JE7,10.6923076923,82.2307692308,
Q6K0P9,0.461538461538,0.269230769231,
P23409,1.76923076923,4.35897435897,
P19021,13.7692307692,313.858974359,
Q8NHC8,2.53846153846,11.7692307692,PhylomeDB
P28066,7.84615384615,42.8076923077,Hieranoid_2 PANTHER8_all
Q8IZ73,18.7692307692,97.858974359,
ENSP00000412967,7.61538461538,175.423076923,EnsemblCompara_v2
O96009,12.1538461538,96.3076923077,
Q9BZJ8,5.07692307692,5.07692307692,
Q8TBZ0,6.38461538462,239.423076923,PhylomeDB
Q4V321,1.07692307692,0.910256410256,
Q96CU9,34.1538461538,150.807692308,
P04553,0.923076923077,0.0769230769231,
Q9H8W3,4.30769230769,10.7307692308,
Q9UBZ4,18.0769230769,108.743589744,RSD
Q6NZY4,10.6923076923,53.8974358974,
O14494,8.61538461538,56.5897435897,RSD
Q9H1X3,17.6923076923,99.8974358974,
P01834,10.2307692308,93.858974359,
Q7Z3Z4,17.6153846154,195.58974359,
Q15884,3.61538461538,2.58974358974,
Q15067,25.6153846154,210.756410256,
P60228,7.46153846154,1.4358974359,
O95473,4.46153846154,42.9358974359,PANTHER8_all
Q4G0G2,0.384615384615,0.25641025641,
A5PLN7,5.07692307692,4.91025641026,RSD
Q8TCJ0,1.92307692308,2.74358974359,
P20337,10.0,116.833333333,PANTHER8_all
Q9UBK2,4.38461538462,18.5897435897,
Q9HB03,14.1538461538,99.9743589744,
Q13972,10.0769230769,62.9102564103,
A0PJX0,10.4615384615,100.602564103,
Q8N6D5,35.5384615385,344.602564103,
P49190,3.38461538462,2.75641025641,
Q8N143,5.92307692308,25.5769230769,
Q13568,2.53846153846,2.9358974359,
Q6XQN6,28.3846153846,72.7564102564,
Q8IZF2,2.53846153846,8.60256410256,PhylomeDB
P07550,6.07692307692,14.5769230769,Hieranoid_2
Q96LM1,0.307692307692,0.230769230769,
Q6B0I6,11.6923076923,71.0641025641,
Q13426,14.2307692308,113.192307692,
Q6ZNL6,8.07692307692,74.4102564103,
O00303,7.92307692308,62.0769230769,PANTHER8_all
Q13495,1.69230769231,3.73076923077,EnsemblCompara_v2
Q86VQ3,11.3076923077,261.564102564,PhylomeDB
P54886,16.3076923077,12.0641025641,EggNOG
Q969L2,1.69230769231,1.39743589744,
Q9ULH0,20.2307692308,175.025641026,
P01777,4.30769230769,13.0641025641,
Q96BD5,4.23076923077,21.358974359,RSD
Q14194,23.0,445.833333333,
Q9Y3E0,10.3846153846,76.9230769231,PANTHER8_all
A6NKN8,6.84615384615,13.641025641,
Q9HB20,8.23076923077,67.0256410256,
Q9C0B9,7.07692307692,8.41025641026,
Q6ZU35,4.76923076923,63.1923076923,OMA_Pairs
Q11130,14.2307692308,64.858974359,EnsemblCompara_v2
Q08881,8.30769230769,75.2307692308,
ENSP00000399038,6.61538461538,140.756410256,EnsemblCompara_v2
ENSP00000410795,4.0,117.0,EnsemblCompara_v2
P47992,1.07692307692,0.910256410256,
Q92597,11.7692307692,69.1923076923,
P35462,7.46153846154,32.4358974359,PANTHER8_all
Q8NGH3,2.53846153846,7.60256410256,Metaphors
Q7RTT3,1.15384615385,0.307692307692,
Q53GG5,2.30769230769,7.73076923077,EnsemblCompara_v2
P01138,1.69230769231,1.5641025641,
P52824,15.4615384615,34.2692307692,
Q9Y320,14.3846153846,13.7564102564,
O15240,1.84615384615,36.8076923077,OMA_Pairs
P40306,15.5384615385,197.435897436,
Q9NS85,17.7692307692,377.358974359,
Q6P2H3,8.23076923077,147.692307692,PhylomeDB
Q53H76,5.61538461538,49.0897435897,Hieranoid_2
Q86UV5,17.6153846154,23.4230769231,
Q92604,11.3846153846,286.423076923,PhylomeDB
O95198,11.3076923077,157.397435897,PhylomeDB
Q8N543,6.53846153846,8.76923076923,OMA_Pairs
O60356,7.23076923077,27.0256410256,
P01008,24.0769230769,463.743589744,
P06307,0.307692307692,0.397435897436,
Q96S15,13.6923076923,53.5641025641,EggNOG
Q8WUS8,30.4615384615,208.935897436,
O43920,3.53846153846,19.4358974359,PANTHER8_LDO PANTHER8_all
Q08AG5,5.84615384615,86.3076923077,Hieranoid_2
Q8NHU3,12.6153846154,118.08974359,
Q9BS92,13.2307692308,298.358974359,Hieranoid_2
P04211,7.76923076923,78.0256410256,
Q8TF17,3.84615384615,4.14102564103,Metaphors
Q9Y5N1,5.76923076923,32.6923076923,PANTHER8_all
O94919,6.15384615385,65.8076923077,
O60315,1.69230769231,1.23076923077,
A6NJ69,1.84615384615,1.80769230769,
ENSP00000389987,9.23076923077,61.6923076923,Orthoinspector
Q9P013,5.46153846154,2.76923076923,
Q02218,17.4615384615,139.102564103,
Q7L1Q6,14.3076923077,48.8974358974,
Q8WUK0,42.0,82.3333333333,
O00712,5.30769230769,6.73076923077,
Q8NGJ9,1.84615384615,1.30769230769,
Q6ZUM4,9.23076923077,73.0256410256,
Q68G75,4.84615384615,19.8076923077,
Q9UQE7,15.6153846154,93.4230769231,
P11488,3.76923076923,22.6923076923,
P07476,11.0769230769,85.0769230769,
ENSP00000382027,0.769230769231,0.192307692308,
Q7M4L6,8.84615384615,36.3076923077,
Q96FZ7,7.69230769231,7.39743589744,
Q86TB9,8.30769230769,18.3974358974,
Q8NGR3,4.76923076923,4.19230769231,Hieranoid_2
Q8TD22,11.0,13.6666666667,
Q13224,9.76923076923,111.025641026,PANTHER8_all
Q147X3,14.4615384615,191.269230769,
Q9Y4W2,12.1538461538,51.3076923077,
Q8NA54,13.1538461538,41.8076923077,
Q9NQC8,19.4615384615,5.76923076923,OMA_Groups
Q9HBF5,1.30769230769,9.73076923077,Metaphors
Q2TAL5,5.15384615385,20.3076923077,PANTHER8_all
Q9BYV8,18.9230769231,54.7435897436,
Q8IVV8,4.53846153846,4.60256410256,
Q9BPW8,14.6923076923,149.730769231,Hieranoid_2
O60279,1.69230769231,0.564102564103,
Q5JXB2,11.9230769231,154.743589744,OMA_Groups
Q9NPI8,4.30769230769,10.7307692308,
Q5SNV9,2.69230769231,9.0641025641,InParanoid InParanoidCore
Q92918,11.6153846154,139.756410256,
P18054,24.6923076923,412.564102564,
Q9HAC8,11.0769230769,59.9102564103,
ENSP00000410376,3.46153846154,36.1025641026,Metaphors PhylomeDB
Q2M3M2,26.1538461538,540.474358974,
P42575,6.23076923077,178.192307692,PhylomeDB
Q9BS16,8.46153846154,24.1025641026,
O75771,25.5384615385,60.6025641026,
Q6P9B9,5.69230769231,8.39743589744,RSD
Q9P2I0,11.1538461538,43.9743589744,
Q93091,1.84615384615,2.97435897436,
Q5R372,11.0769230769,45.7435897436,
O75293,4.15384615385,28.8076923077,Metaphors
O14576,10.6153846154,30.7564102564,
P78382,13.5384615385,75.1025641026,
Q13098,8.92307692308,6.91025641026,OMA_Groups
Q96AX2,11.4615384615,140.602564103,PANTHER8_all
P11474,6.69230769231,12.0641025641,
P29033,1.61538461538,4.08974358974,EnsemblCompara_v2
Q9H2X3,14.2307692308,352.025641026,Metaphors
Q8NGK0,2.38461538462,1.58974358974,
A6NGH8,6.92307692308,128.41025641,
O60671,9.84615384615,5.14102564103,
ENSP00000393672,9.07692307692,65.4102564103,
Q9ULR0,5.61538461538,13.9230769231,OMA_Groups
Q9UNW1,31.0,188.666666667,
ENSP00000383283,0.692307692308,0.230769230769,
Q8NGM6,2.69230769231,8.0641025641,PANTHER8_all
P04070,15.0,419.166666667,
P51636,2.23076923077,6.19230769231,
P56373,5.84615384615,37.141025641,
Q7Z628,7.38461538462,13.0897435897,PANTHER8_all
P61956,12.6923076923,84.2307692308,
Q92619,7.38461538462,24.0897435897,
P55107,2.15384615385,8.30769230769,EnsemblCompara_v2
Q8TB22,25.2307692308,2.19230769231,
P06454,4.07692307692,5.24358974359,Metaphors
A0PJX2,16.8461538462,48.141025641,
Q2QGD7,8.30769230769,45.2307692308,EnsemblCompara_v2
Q14123,15.7692307692,112.858974359,
P06889,8.15384615385,92.641025641,
Q86U38,9.84615384615,7.80769230769,
Q9UBK5,1.0,0.0,
Q99767,2.46153846154,5.10256410256,RSD
Q86UE3,9.61538461538,108.08974359,
Q9C0F3,5.92307692308,47.7435897436,Hieranoid_2
P05413,6.76923076923,9.85897435897,
Q8N5Y2,9.84615384615,61.8076923077,
Q15043,8.38461538462,56.7564102564,
Q7LC44,1.0,0.0,
Q8NGT0,3.30769230769,4.89743589744,Hieranoid_2
O00194,9.15384615385,168.641025641,PANTHER8_all
Q96G79,16.2307692308,111.525641026,
Q9H720,23.9230769231,168.41025641,
P48230,0.538461538462,1.26923076923,
P46776,6.69230769231,21.2307692308,OMA_Pairs
P40926,30.2307692308,112.858974359,
Q8NGY2,3.69230769231,3.0641025641,
Q9BY12,13.5384615385,54.7692307692,
Q9BSJ8,9.69230769231,60.7307692308,
A6NDL8,2.92307692308,5.74358974359,Hieranoid_2
P13584,31.7692307692,382.525641026,
Q9UHA4,13.6923076923,53.8974358974,
Q5W0Z9,11.7692307692,81.858974359,
Q13519,0.692307692308,2.0641025641,
ENSP00000388307,6.53846153846,26.7692307692,
Q8NGY1,2.38461538462,34.0897435897,PANTHER8_all
Q92820,18.1538461538,80.141025641,InParanoid
Q8TER0,9.53846153846,101.602564103,
Q6WCQ1,6.30769230769,34.5641025641,InParanoidCore
Q9BRV3,21.3076923077,73.2307692308,PANTHER8_LDO PANTHER8_all
O75863,6.38461538462,83.2564102564,
P03999,3.30769230769,5.89743589744,
Q5H9L2,4.07692307692,28.2435897436,PhylomeDB
Q5SQI0,17.6923076923,54.0641025641,
Q13705,5.0,23.5,PhylomeDB
A8MPY1,12.0769230769,309.576923077,Hieranoid_2
Q02325,1.07692307692,1.57692307692,
Q16651,8.84615384615,147.641025641,Hieranoid_2
P55085,3.53846153846,20.6025641026,Hieranoid_2
Q6ZVH6,0.307692307692,0.230769230769,
Q96JQ2,3.23076923077,36.0256410256,PANTHER8_all Metaphors
Q12837,5.84615384615,26.641025641,PhylomeDB
O95169,3.53846153846,4.10256410256,EggNOG
Q8TCU5,9.30769230769,115.897435897,PANTHER8_all
Q96ED9,11.7692307692,161.692307692,PhylomeDB
P50151,6.53846153846,8.9358974359,EnsemblCompara_v2
Q15940,8.76923076923,104.192307692,Hieranoid_2
ENSP00000391689,0.923076923077,0.0769230769231,
Q9Y2G7,6.15384615385,73.4743589744,Hieranoid_2 PANTHER8_all
Q8NDX1,7.07692307692,56.7435897436,
O60309,6.0,247.333333333,PhylomeDB
O00264,11.6923076923,41.0641025641,
O95402,5.84615384615,19.9743589744,EnsemblCompara_v2
A1A4T8,0.769230769231,0.192307692308,
A2ABS4,1.0,1.0,
Q9NRW3,1.46153846154,1.9358974359,
P19838,7.07692307692,17.4102564103,Metaphors
Q5R3K3,6.46153846154,16.7692307692,
Q7Z392,12.6923076923,11.0641025641,
Q12933,9.61538461538,48.2564102564,
ENSP00000387851,18.1538461538,346.974358974,OMA_Pairs
P13647,5.84615384615,73.141025641,
Q4KMZ1,4.30769230769,14.7307692308,InParanoid
Q8N755,11.6153846154,46.4230769231,
Q5SR53,2.07692307692,25.0769230769,PANTHER8_all
P29084,7.07692307692,10.4102564103,
Q8N2Q7,17.0,299.333333333,RSD
Q6VB84,6.53846153846,52.1025641026,PhylomeDB
P01148,1.0,0.0,
Q9Y5J5,2.69230769231,0.897435897436,
ENSP00000406242,2.61538461538,33.9230769231,Metaphors
O43684,8.46153846154,50.6025641026,PhylomeDB
Q92876,14.9230769231,405.576923077,Hieranoid_2 EnsemblCompara_v2
P18462,0.923076923077,0.410256410256,
Q6UW02,7.07692307692,180.243589744,PhylomeDB
P18545,1.84615384615,0.641025641026,
P01699,6.92307692308,94.2435897436,
Q8TF20,6.38461538462,80.0897435897,Hieranoid_2
Q96H22,5.0,7.33333333333,
P0C263,11.3076923077,276.897435897,Hieranoid_2
O60232,9.23076923077,22.358974359,InParanoid
P19447,22.7692307692,50.1923076923,
Q9BZE1,2.0,1.5,
Q96M15,0.230769230769,0.192307692308,
P63129,4.46153846154,29.6025641026,EnsemblCompara_v2
P23677,6.15384615385,34.641025641,PhylomeDB
P08476,2.92307692308,3.24358974359,
P80075,2.38461538462,6.92307692308,OMA_Pairs
P05543,16.0,505.833333333,
Q8N4L1,6.38461538462,13.0897435897,
P56749,0.846153846154,0.141025641026,
Q96TA0,4.84615384615,19.8076923077,Hieranoid_2
P15248,1.92307692308,1.07692307692,
P48552,2.0,1.0,
P20719,5.38461538462,49.9230769231,Hieranoid_2
Q6TCH4,14.9230769231,358.243589744,
Q8NHJ6,2.84615384615,6.47435897436,
Q8N690,2.76923076923,0.358974358974,
Q9GZY8,5.30769230769,3.0641025641,OMA_Groups
Q969M7,9.46153846154,97.1025641026,PANTHER8_all
P46459,13.0769230769,102.076923077,
Q30KP8,1.15384615385,0.307692307692,
Q8TD94,6.23076923077,32.1923076923,
Q9H8V3,5.38461538462,28.9230769231,
P50052,2.38461538462,1.92307692308,
Q9UJW8,6.0,49.1666666667,Hieranoid_2
Q6ZU82,4.07692307692,153.91025641,PANTHER8_all
P28324,3.30769230769,7.39743589744,EnsemblCompara_v2
Q8IZI9,1.15384615385,0.474358974359,
O95807,11.8461538462,67.141025641,
Q8TCI5,7.84615384615,4.80769230769,
P51843,1.15384615385,1.97435897436,
Q9P0U1,9.46153846154,11.4358974359,
P35558,28.0,282.166666667,
P05423,6.53846153846,18.9358974359,InParanoidCore
Q7Z3G6,6.23076923077,55.5256410256,EnsemblCompara_v2
Q9UH77,10.9230769231,158.243589744,PhylomeDB
O76100,2.69230769231,17.8974358974,PhylomeDB
Q7Z6L0,4.92307692308,21.2435897436,PANTHER8_all
Q7Z7M8,6.30769230769,79.3974358974,
Q00005,10.9230769231,55.5769230769,
P01893,1.15384615385,1.47435897436,
Q8WTZ3,5.53846153846,41.4358974359,
Q9UKV0,18.0,216.0,RSD
Q8NE22,10.9230769231,54.2435897436,
O94759,8.30769230769,11.0641025641,EggNOG
P07148,2.23076923077,2.19230769231,
P11169,18.4615384615,297.602564103,
Q5H9J9,6.84615384615,47.4743589744,
Q9H8H0,6.61538461538,1.92307692308,
Q9ULL1,8.46153846154,29.7692307692,
Q9NWQ8,0.846153846154,0.141025641026,
P02771,0.923076923077,1.41025641026,
O95832,0.307692307692,0.230769230769,
Q9H2A2,41.3076923077,119.730769231,
Q13206,13.0769230769,96.7435897436,
O43741,15.6153846154,169.58974359,
Q8NFP4,5.0,6.33333333333,
Q6IFN5,2.30769230769,2.0641025641,
Q8WXD2,6.30769230769,92.8974358974,Metaphors PhylomeDB
P49459,11.2307692308,71.858974359,PANTHER8_all
P00738,5.69230769231,39.3974358974,PANTHER8_all
P46020,2.53846153846,4.9358974359,InParanoidCore
ENSP00000389057,2.23076923077,19.6923076923,Metaphors
P10768,29.4615384615,2.10256410256,
Q9NV56,7.0,14.0,
Q9BQK8,10.4615384615,61.2692307692,
F8WER7,9.38461538462,134.58974359,Hieranoid_2
O43592,8.61538461538,2.58974358974,
P57075,6.30769230769,58.7307692308,RSD
P13995,27.8461538462,299.474358974,
O75596,4.15384615385,6.14102564103,
Q9UL36,11.3846153846,40.9230769231,EnsemblCompara_v2
Q8N5M4,16.1538461538,100.474358974,PANTHER8_all
Q86UR5,5.07692307692,20.5769230769,OMA_Pairs
Q7Z434,2.53846153846,4.4358974359,
A6NEQ0,12.5384615385,345.102564103,EnsemblCompara_v2
Q96A35,19.6153846154,127.756410256,
P55884,5.15384615385,3.30769230769,OMA_Pairs
Q08495,6.07692307692,32.5769230769,EnsemblCompara_v2
A6NE52,12.6923076923,75.3974358974,PANTHER8_all
Q96C11,33.3076923077,9.39743589744,OMA_Groups
ENSP00000435162,11.8461538462,79.641025641,
Q99928,26.3076923077,182.230769231,
Q9UI95,13.2307692308,17.5256410256,
Q5GH72,5.30769230769,6.5641025641,
Q6YL35,0.538461538462,1.26923076923,
P19827,16.0,337.833333333,
Q8N8E2,6.23076923077,17.358974359,PANTHER8_all
A5D8V6,6.23076923077,60.6923076923,RSD
Q99457,5.69230769231,65.0641025641,Orthoinspector
Q969D9,0.307692307692,0.230769230769,
Q9BRR0,5.15384615385,73.9743589744,Hieranoid_2
Q8N9D1,1.61538461538,13.9230769231,PANTHER8_all PhylomeDB
Q6IQ23,7.23076923077,69.0256410256,Hieranoid_2
Q15424,7.23076923077,60.358974359,PhylomeDB
Q9BYQ6,10.6153846154,253.923076923,PhylomeDB
A2RUC4,24.2307692308,121.192307692,
Q14624,28.4615384615,553.102564103,
Q92482,32.0,259.833333333,
Q9H0K4,18.5384615385,109.602564103,
O60906,15.3076923077,165.230769231,
Q8TDY4,16.6153846154,117.08974359,
O14967,8.76923076923,80.6923076923,
ENSP00000364836,0.307692307692,0.230769230769,
Q96JS6,0.538461538462,0.269230769231,
Q68DY9,6.38461538462,81.0897435897,Hieranoid_2
P09564,2.15384615385,1.80769230769,
O95260,24.0,158.166666667,
P20933,20.3846153846,105.58974359,PhylomeDB
Q9ULH1,9.61538461538,68.4230769231,
A5PLN9,9.61538461538,6.42307692308,OMA_Groups
Q8TBQ9,17.0,9.16666666667,InParanoidCore
Q8N1F7,5.07692307692,7.07692307692,OMA_Groups
Q6FI13,8.15384615385,89.8076923077,PhylomeDB
Q96IV0,12.7692307692,160.025641026,InParanoid
Q9UJF2,7.69230769231,34.5641025641,
Q8TDQ7,22.0,195.833333333,
Q96CS3,6.46153846154,16.9358974359,EnsemblCompara_v2
Q8NH33,3.30769230769,45.2307692308,PANTHER8_all
Q8IYW4,11.0,122.333333333,
Q9ULC3,19.7692307692,74.5256410256,PANTHER8_all
Q99750,1.53846153846,1.60256410256,
O60264,13.9230769231,147.076923077,
Q6UB28,33.2307692308,113.358974359,
Q9UI36,5.76923076923,5.19230769231,
O94956,5.30769230769,9.5641025641,
O75290,5.46153846154,81.9358974359,Hieranoid_2
Q8NGI1,5.07692307692,38.4102564103,PANTHER8_all
Q9UK08,7.76923076923,10.1923076923,
Q9BXW7,12.6153846154,50.9230769231,PANTHER8_all
P12235,8.07692307692,36.5769230769,
Q96PU9,14.6923076923,86.3974358974,
P61247,6.92307692308,10.7435897436,InParanoidCore
O75144,2.46153846154,5.76923076923,
O43603,4.30769230769,8.39743589744,Hieranoid_2
P41159,0.230769230769,0.358974358974,
P41271,7.15384615385,5.80769230769,
Q96LP6,1.30769230769,1.0641025641,
Q9UBK8,25.6153846154,228.08974359,
Q86V21,39.0,3.66666666667,
Q9UQ05,12.0,193.166666667,RSD
Q99946,16.0769230769,330.576923077,EnsemblCompara_v2 PhylomeDB
Q6P461,31.8461538462,673.307692308,
Q9HAY6,23.2307692308,273.358974359,
Q9Y236,8.84615384615,35.8076923077,
Q9BRX2,3.84615384615,1.64102564103,
Q96K37,9.76923076923,128.692307692,PANTHER8_all
Q5T6F0,12.4615384615,280.935897436,PANTHER8_LDO PANTHER8_all
Q12931,32.6153846154,102.423076923,
Q8NGF9,1.92307692308,3.07692307692,
Q10471,9.61538461538,269.423076923,InParanoidCore PANTHER8_all
Q15059,10.6923076923,42.3974358974,
F8WBA5,1.69230769231,18.7307692308,PANTHER8_all
O75309,3.46153846154,6.60256410256,
Q9BT49,5.61538461538,6.58974358974,Metaphors
O75197,8.46153846154,38.9358974359,
Q6IC98,9.15384615385,25.641025641,
A6NI56,8.46153846154,63.9358974359,PhylomeDB
Q9UJ41,7.46153846154,46.4358974359,RSD
A6NGE7,49.9230769231,2.41025641026,
P16150,5.69230769231,115.230769231,OMA_Pairs
