,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
P63132,None,None,None,None,None,131,18,18,26,26,None,84,84
Q15700,34,37,36,34,58,34,58,58,58,None,58,112,112
P32248,34,34,34,55,34,34,34,34,34,34,54,55,55
P50613,112,84,112,112,119,112,119,112,112,112,119,112,112
Q5TA77,5,5,12,5,12,5,None,5,5,21,55,26,None
P43366,5,5,12,18,5,5,84,18,55,55,112,112,112
O60563,34,119,34,34,55,112,55,112,112,112,119,84,84
A1L4K1,34,34,34,34,34,34,34,34,112,None,37,55,34
Q99755,34,18,55,37,119,119,112,119,112,112,119,119,119
O14717,131,131,112,131,131,131,131,131,112,131,131,131,131
Q8N136,124,124,119,119,34,131,131,131,131,124,131,131,131
Q92537,34,34,34,34,22,34,34,34,34,34,80,55,55
Q96MC9,1,1,1,1,None,1,None,1,1,1,None,1,None
C9JQI7,55,55,18,34,None,55,55,55,55,55,None,55,37
Q8N6V9,119,55,37,55,112,119,55,119,119,119,112,119,131
P55263,131,119,119,131,119,131,119,131,119,119,131,119,119
Q7L1S5,26,26,26,26,26,54,54,55,112,55,112,55,26
P83369,112,84,34,34,112,112,34,34,112,54,112,54,54
P19961,1,1,131,None,131,80,131,131,131,131,131,131,131
Q9UQ16,22,34,34,112,27,119,27,119,58,119,112,58,58
Q8NH95,18,18,27,18,21,21,None,21,37,27,27,27,55
Q8NGV6,1,1,18,1,1,1,None,18,37,21,37,26,27
P20963,34,26,34,26,34,34,34,34,34,34,34,34,34
Q9BXJ2,34,34,27,34,34,34,37,34,54,36,112,54,55
Q9H063,119,112,112,112,119,119,112,119,119,112,119,119,119
O60706,34,34,37,34,34,37,37,37,37,112,131,119,119
Q9BZI1,34,54,34,34,34,34,34,55,34,55,54,54,54
A6NCM1,18,22,119,22,18,58,119,119,119,None,119,119,119
Q13636,34,34,119,112,34,119,112,119,131,131,131,58,119
Q6P3X8,21,34,34,21,None,55,34,54,55,54,None,55,54
Q6ZR85,12,12,12,12,None,12,None,12,12,12,None,12,12
Q9H299,34,34,58,58,34,58,58,58,58,58,84,84,84
Q9H156,34,34,34,34,34,34,34,34,37,55,54,131,131
Q9UG22,18,18,18,18,18,18,None,112,119,112,119,112,112
O60729,5,18,55,55,34,119,119,119,119,119,131,131,131
Q9BSY9,112,84,54,112,34,119,112,119,112,119,119,119,119
P51816,27,54,27,27,34,54,None,55,112,55,54,55,27
Q6NSI4,37,37,34,34,58,37,58,37,37,37,58,34,37
Q16828,34,36,55,34,34,54,119,112,112,119,131,80,119
P49418,34,58,34,34,34,80,54,80,84,58,119,84,119
Q4G163,54,54,34,34,27,54,37,37,34,54,55,54,34
Q9GZU8,84,80,54,58,112,112,58,58,80,80,112,80,112
Q658L1,34,34,55,54,55,54,112,55,112,112,55,112,112
Q8N3H0,34,34,34,26,34,34,34,34,34,34,34,34,26
Q9NQ03,54,54,26,54,55,55,55,55,119,55,112,55,54
Q14696,58,54,54,54,54,58,55,55,58,55,54,55,55
P21860,34,54,34,34,34,36,54,54,54,58,58,112,58
P48549,34,112,34,34,34,131,34,131,131,131,131,131,131
P05156,34,34,34,34,5,34,34,34,34,34,112,55,55
Q5VVH5,55,55,55,55,55,55,55,55,55,55,55,55,55
Q13263,27,27,27,27,27,55,27,55,84,119,131,112,119
Q9Y2I8,84,84,55,58,84,84,84,84,84,119,119,112,131
Q9NVP1,119,119,119,119,119,119,112,119,119,131,131,131,131
P80192,34,54,27,27,54,58,112,119,55,119,131,119,84
Q86UF4,21,21,21,21,None,21,None,21,21,21,None,21,21
B4DZS4,22,22,22,22,None,80,None,80,58,112,None,80,80
P15531,22,22,112,26,80,131,131,131,131,131,131,131,131
Q6ZU64,119,119,119,119,37,119,119,119,112,119,112,119,119
Q8NFT8,34,34,34,54,55,37,54,37,119,55,55,84,84
Q8N831,5,5,5,5,5,5,None,84,112,112,119,112,119
O95881,58,58,58,58,131,58,58,58,58,58,131,112,131
Q7Z418,54,34,34,80,54,80,54,54,112,None,131,112,55
O43291,37,22,21,22,22,54,34,34,54,55,131,54,58
P61599,119,119,119,124,119,131,119,119,119,119,131,131,131
P04908,18,None,112,None,None,18,None,112,119,34,None,119,119
Q9UKJ5,34,55,54,36,55,55,55,55,55,55,55,55,55
Q9H0A0,124,124,119,124,131,131,131,124,124,131,131,124,124
Q9NUL5,34,34,34,34,34,34,34,34,34,34,34,34,34
Q8N1P7,34,34,34,34,34,34,34,34,37,37,131,37,37
Q2WGJ9,34,80,54,112,34,34,34,54,112,112,112,54,54
Q5JTZ9,34,124,124,131,34,131,131,131,119,131,131,131,112
Q9NSE7,80,21,1,55,None,1,112,1,36,1,None,80,80
Q9UKK6,18,18,55,18,18,119,84,55,80,84,119,119,119
P08397,131,131,131,131,131,131,131,131,131,131,131,131,131
Q9NYP9,80,34,34,58,80,80,58,80,80,80,80,80,84
P15918,80,34,34,34,34,55,34,34,34,34,34,37,34
Q9H4I0,80,84,21,21,21,80,119,119,119,119,119,119,58
Q96HL8,131,131,80,80,131,131,131,131,80,131,131,112,112
Q6ZMB0,18,18,27,18,18,54,None,55,112,54,119,112,112
Q7Z3H0,18,18,18,18,None,26,None,54,112,54,None,119,119
O15016,34,34,21,34,22,119,34,36,84,119,131,112,54
P27658,34,34,34,27,34,26,34,26,80,36,112,112,55
Q96B01,34,34,55,55,55,34,None,27,34,80,55,55,54
O60844,27,27,27,27,None,112,27,27,27,27,None,112,112
P31415,27,27,54,27,34,55,55,55,119,55,119,119,112
Q969Q1,27,27,27,54,34,27,27,37,112,None,131,84,84
Q86TL0,34,80,55,55,55,119,84,119,119,84,119,119,119
Q8N4E4,26,84,80,26,26,112,80,112,112,119,119,119,119
Q8WVI0,54,21,54,54,None,54,37,54,54,54,None,54,54
P0C7X0,None,None,None,None,None,12,None,18,18,18,None,18,18
Q8N0Z2,34,34,34,34,34,55,58,55,58,55,112,55,55
P57773,27,34,5,5,34,34,34,36,34,18,36,36,36
O75056,54,34,27,54,34,27,34,34,54,54,54,54,27
P48426,34,36,34,34,119,112,112,112,119,119,119,119,119
A8MXT2,5,5,5,5,5,5,84,5,55,55,112,112,112
ENSP00000398588,None,None,36,36,None,None,None,None,None,58,None,None,58
O43557,22,22,22,34,22,34,22,22,22,34,55,37,55
P30511,None,None,12,None,None,1,34,34,34,5,None,26,34
Q5GAN6,18,18,18,18,18,18,None,18,18,21,34,34,34
O95760,18,18,18,18,18,18,None,18,18,18,18,18,18
P11168,80,119,18,119,34,131,119,131,58,119,131,131,112
Q8N2U0,54,54,112,112,54,112,54,54,131,112,131,131,112
Q8NG78,5,5,18,21,21,12,None,22,37,26,37,22,27
O95620,119,131,84,131,131,131,131,131,119,131,131,119,119
Q13753,27,27,27,27,55,27,34,27,34,None,55,55,55
Q96H72,54,58,54,80,54,80,58,112,58,112,112,112,112
P0CB47,5,None,12,12,None,12,None,12,55,55,119,112,119
Q2NKX9,55,37,37,55,None,55,37,37,55,37,None,54,55
Q8WUM4,112,112,112,119,119,112,119,119,119,112,119,112,119
Q9H579,21,21,None,None,None,22,None,22,None,26,None,34,55
Q92585,34,36,34,34,27,34,None,37,55,54,54,54,37
Q15311,54,55,34,80,80,84,84,80,112,84,80,112,55
Q8TAA5,34,34,131,131,34,131,119,131,119,131,131,131,131
P30533,55,55,55,55,55,55,55,55,55,55,55,55,55
Q9UHD9,18,18,112,37,18,119,27,112,119,119,119,112,119
Q68CZ2,34,54,34,54,26,37,112,112,84,119,58,119,112
P61758,119,119,119,119,119,119,119,119,119,119,119,119,119
Q8NBZ0,58,58,22,34,58,58,54,54,34,54,58,54,34
Q9HAV7,55,131,131,131,131,131,131,131,119,131,131,131,131
Q70JA7,12,55,55,12,18,55,55,58,55,58,58,112,112
Q8NGJ8,21,21,18,21,21,21,None,21,37,21,55,27,27
Q02338,54,54,36,54,27,131,54,131,131,131,131,131,131
Q8WTT2,119,119,80,112,119,119,119,119,119,119,119,119,119
P35442,34,34,34,34,34,34,37,37,37,55,55,55,119
Q8IZP0,34,34,37,34,34,119,58,55,84,58,119,55,54
Q8WVD3,27,27,27,27,27,80,27,54,84,54,119,112,119
Q5VW00,5,18,54,18,18,18,55,55,55,55,131,55,55
Q5T681,22,22,21,22,22,22,None,22,22,22,22,21,22
Q71RC4,1,1,1,1,None,1,None,1,1,1,None,None,None
P0CAP2,54,34,34,34,34,34,18,34,54,34,34,34,34
Q9H6Y2,119,112,112,119,119,119,119,119,119,119,119,131,119
Q16254,34,112,55,34,55,112,55,119,112,119,119,119,119
A8K7I4,18,22,37,26,21,131,54,54,54,37,131,54,54
Q9H606,1,1,1,1,None,1,None,1,1,1,None,1,None
Q969Q0,1,1,119,None,124,124,119,124,124,124,124,124,124
P83111,131,131,54,84,131,131,84,131,131,84,131,131,131
Q8NDV1,34,34,34,34,37,34,34,34,37,55,112,54,112
O43313,54,54,34,34,55,112,112,112,34,55,131,55,34
Q6NXR0,37,22,22,34,18,54,34,37,37,37,21,37,37
Q9BU64,34,55,34,55,112,55,34,55,55,55,112,55,112
Q7L0X0,34,34,27,119,27,54,34,34,34,54,119,112,112
Q7LBR1,119,119,119,112,119,119,58,119,119,119,119,119,119
A6NGB0,18,18,18,18,None,18,None,18,18,18,None,12,18
Q9BRZ2,18,37,18,37,18,18,None,18,18,119,131,55,119
Q9Y5L5,18,18,18,18,18,18,None,18,18,18,18,18,18
Q9BUV0,34,34,21,34,None,34,None,26,34,80,None,84,21
Q08378,112,112,34,112,37,80,54,54,119,131,54,119,124
Q96LB1,21,18,21,12,5,21,None,21,21,26,27,55,55
P41226,22,22,22,119,119,22,119,119,119,119,131,131,112
Q9NNW5,112,112,80,80,112,112,112,112,112,112,112,112,112
Q6ZU65,27,54,27,27,112,36,36,55,55,55,112,55,55
Q8NH93,None,None,37,None,None,None,None,None,37,27,34,34,27
Q9NX53,1,1,1,1,55,55,None,1,1,1,55,None,119
Q8N539,54,34,34,34,34,55,55,55,55,55,58,55,58
Q9HB65,22,22,22,22,22,22,None,54,55,55,55,55,22
Q5T011,84,84,37,37,37,84,54,84,37,84,37,54,37
Q9BZ11,26,26,27,27,27,80,80,54,54,None,80,55,80
Q92982,54,54,54,34,37,55,54,54,55,54,55,55,55
P22001,34,54,34,34,34,131,55,55,131,131,131,55,54
Q8NG94,None,None,None,None,None,1,None,18,37,22,55,None,27
Q04609,26,34,80,26,131,124,131,131,131,131,131,131,131
Q9P1V8,21,22,18,119,22,58,58,55,22,58,131,119,119
Q5U5Q3,112,36,37,37,54,112,55,55,37,55,54,55,54
P80108,131,131,55,84,84,131,84,84,84,131,84,84,84
Q8NA31,55,55,18,34,112,55,37,37,34,37,112,36,34
Q9Y2C4,84,131,55,55,55,131,119,131,131,131,131,131,131
P0C7Q3,None,None,112,112,None,None,58,55,112,112,119,80,55
P08912,34,34,34,34,34,34,54,54,55,55,119,54,55
Q9H972,27,27,27,27,55,55,55,55,27,55,55,37,27
Q6ZVN7,5,5,5,5,None,5,None,5,5,5,None,5,5
Q96EX2,34,112,112,34,34,112,112,112,112,112,119,112,112
O43614,34,36,34,54,34,54,55,54,80,55,55,55,54
Q9Y490,34,34,84,34,119,84,37,84,84,58,119,84,119
O00391,80,112,55,37,119,112,119,119,112,119,119,112,112
Q5SWL7,None,None,12,None,None,None,None,5,37,12,None,34,55
Q5VST9,54,54,54,54,34,34,55,37,26,None,119,54,54
Q96F45,34,54,34,119,34,55,54,54,55,55,55,55,55
Q9NVP2,27,80,112,119,119,119,119,119,119,119,119,119,119
Q9NVM6,112,112,112,112,55,112,112,112,112,119,131,112,119
P49788,27,26,27,27,26,27,27,27,27,34,26,34,34
Q9BT92,58,58,58,119,58,58,58,58,58,131,119,84,119
Q9H6K1,58,58,34,58,58,112,58,112,58,58,112,58,58
Q9NWQ9,55,37,55,55,55,55,55,55,55,55,55,55,55
P25311,21,21,21,34,21,21,34,21,21,27,34,34,34
Q9Y2B5,37,37,34,37,37,84,54,54,34,54,119,37,37
Q14449,34,34,34,34,34,58,34,58,55,58,58,55,58
Q13813,54,58,58,58,54,58,55,80,58,None,119,80,80
Q9UM73,112,54,26,54,34,54,58,58,112,None,58,112,119
A6H8M9,None,None,None,None,None,22,None,22,None,22,55,54,54
P78312,34,54,34,34,54,37,37,37,34,37,54,54,27
Q14644,34,55,55,55,58,55,58,119,84,84,84,112,84
Q9BQB6,55,58,54,54,18,119,54,58,119,119,119,58,119
O00358,37,37,27,34,34,37,34,37,34,55,80,80,55
P49768,84,119,119,58,34,119,119,119,119,119,119,119,119
Q9NXJ5,55,55,55,131,131,131,55,131,131,55,131,131,131
Q96B54,21,21,21,21,None,21,None,21,21,21,None,36,21
Q8IVP9,5,5,5,5,5,5,None,5,119,54,80,80,55
P51808,34,34,34,119,34,80,119,119,119,119,119,119,119
P68400,55,119,119,80,119,112,119,119,119,112,119,119,119
Q9UFB7,26,26,None,54,34,34,None,34,119,54,80,80,36
Q9NQC1,34,54,34,34,34,112,34,112,37,112,119,112,58
Q2M3G4,54,54,18,18,34,18,None,18,18,55,54,54,18
Q9BRC7,34,119,80,80,34,119,119,119,119,58,119,119,119
Q8TCB4,1,1,1,1,None,1,None,1,1,1,None,1,None
O43653,26,26,26,26,37,26,None,26,26,26,37,55,55
O43292,112,112,54,112,112,112,112,112,112,112,112,112,112
O60828,112,112,55,55,112,112,112,112,55,112,112,112,55
O15529,None,None,34,21,None,26,34,34,34,34,55,34,37
P01818,None,None,27,None,None,None,None,None,12,27,34,34,34
Q6P4E1,34,34,26,34,34,34,34,34,37,34,54,80,119
P49798,34,27,27,34,34,84,84,54,84,84,119,119,119
Q1AE95,55,55,55,55,55,55,55,55,55,55,55,55,55
ENSP00000391741,None,None,None,None,None,1,None,None,None,None,None,None,1
P20671,18,None,55,None,22,21,None,112,119,34,119,119,119
Q86Z20,54,54,27,34,None,54,34,54,54,54,None,34,124
Q9BQ52,112,112,112,119,131,119,119,131,119,131,131,131,119
Q9Y662,27,54,34,27,55,131,55,55,131,84,131,131,131
P15144,54,54,54,55,34,131,54,131,131,37,131,131,131
Q96CH1,34,34,34,34,34,34,34,34,34,34,55,54,55
Q8NDX9,None,None,18,None,18,18,None,18,18,18,18,18,18
O43895,34,131,36,112,34,131,58,131,131,131,131,131,131
C9JLW8,34,34,34,34,None,34,34,34,54,34,None,34,54
Q96P20,18,26,5,26,22,27,80,34,37,None,119,119,80
Q9GZP1,21,21,21,21,54,21,21,21,55,37,54,54,55
P17010,21,22,27,27,34,34,34,27,34,34,55,80,80
Q9BSK4,26,26,55,34,55,55,55,55,80,119,55,119,119
Q9NVF9,26,80,84,34,131,131,119,119,119,119,131,131,131
O14964,112,80,54,55,80,112,84,112,112,None,119,112,84
Q96MG7,18,55,55,112,112,112,84,55,55,55,112,112,112
Q99983,22,22,22,54,22,80,22,22,131,34,119,112,131
Q93015,54,55,34,54,131,84,84,84,84,84,131,84,84
Q9ULG1,119,131,54,112,119,119,119,119,131,119,131,119,131
Q8N4G2,34,34,34,34,54,131,34,34,124,119,131,119,34
Q9UJC5,34,34,34,34,34,37,37,54,58,58,84,112,84
ENSP00000411562,None,None,None,None,None,54,55,None,None,112,None,55,None
Q96FX8,21,34,34,34,34,34,34,34,54,54,54,54,54
Q86WT1,1,5,119,12,18,112,119,119,119,119,119,119,119
ENSP00000375415,None,None,None,None,None,None,None,None,None,None,None,55,58
Q9Y277,27,27,80,34,34,112,112,112,112,112,112,112,112
Q8TAZ6,18,18,18,18,18,18,None,18,18,18,55,18,21
P02452,34,34,54,34,131,36,55,36,58,54,131,55,58
O15321,84,84,112,119,119,112,112,119,119,119,119,119,112
Q9H8G2,55,37,37,37,18,55,34,37,55,55,18,37,37
Q496F6,22,18,18,26,18,34,None,26,22,34,34,34,34
P37840,34,34,34,27,34,34,None,34,34,34,34,27,27
Q4VC31,58,55,55,58,80,58,58,58,58,58,80,58,58
O15405,34,58,34,34,54,119,54,54,112,119,119,54,37
O75200,None,None,1,None,1,1,None,1,1,5,5,5,5
Q9C0I4,34,34,34,34,54,34,54,54,54,58,112,55,55
P51812,34,37,58,34,58,58,119,112,58,112,58,131,131
Q96I45,34,34,34,34,34,34,34,34,34,34,119,37,34
O95398,34,131,36,34,34,80,34,80,55,55,119,112,84
Q9HCM1,26,26,26,26,26,26,None,26,26,26,26,119,119
Q9UPX8,34,34,34,34,None,80,None,54,58,58,None,34,34
Q92932,34,37,12,12,22,55,55,55,22,None,84,112,112
ENSP00000349794,None,None,None,None,None,None,None,None,None,None,None,54,22
Q16774,131,131,131,131,131,131,131,131,119,None,131,131,84
P43220,34,34,26,26,26,34,36,54,36,54,58,55,55
Q6P1W5,22,22,21,22,None,26,None,26,22,26,None,26,26
P52736,18,18,18,18,18,18,None,18,119,18,55,80,80
Q8N4B4,54,37,37,37,37,37,37,37,37,37,112,54,55
P04222,None,None,34,1,34,None,34,34,34,5,34,26,34
Q9NYW1,5,5,27,5,5,5,None,27,34,26,26,34,55
ENSP00000410302,None,None,131,112,None,None,None,None,None,124,None,112,None
Q6P597,18,18,18,18,18,131,None,131,131,131,131,131,131
Q9NR97,34,34,34,54,34,34,34,54,80,None,119,112,131
Q8NA58,55,55,54,119,119,119,119,80,112,119,119,119,119
Q9NRA2,58,131,55,124,131,131,55,131,131,131,131,131,131
Q96FF9,34,27,27,34,34,27,27,27,34,34,34,34,27
Q9H3H1,131,131,80,84,119,131,131,131,112,131,131,131,119
Q86YC3,34,34,34,54,26,34,34,34,34,112,119,112,131
Q9NP98,34,34,34,34,34,34,34,34,34,34,34,34,34
Q6P3S6,112,80,34,80,54,119,80,80,54,55,131,119,131
Q9NRR8,34,34,34,34,34,34,34,34,34,58,58,55,58
Q8TD19,55,55,55,55,55,55,55,58,58,None,131,84,131
Q13115,34,34,34,34,34,112,55,112,112,119,131,80,112
Q3KQU3,34,34,34,131,34,34,34,34,37,131,119,55,34
P13765,18,18,34,18,18,18,None,34,34,34,34,34,34
O95222,22,21,34,34,21,26,None,21,37,21,55,27,27
Q9HCJ2,34,37,34,34,37,119,37,54,55,55,131,58,55
Q5VZ03,55,55,112,54,119,112,119,55,131,119,131,119,119
Q8NGL4,5,21,21,5,18,18,None,21,37,5,55,21,34
Q9NWB1,34,54,34,37,34,119,54,119,119,55,80,119,131
Q96MD7,34,58,21,21,119,119,112,58,112,119,119,112,112
Q96JE7,34,80,22,26,26,112,119,112,112,119,112,112,54
Q6K0P9,5,5,12,5,5,5,None,18,18,18,18,18,18
P23409,34,34,34,34,34,54,34,54,34,54,54,54,54
P19021,55,55,55,55,55,131,55,131,55,55,131,55,55
Q8NHC8,18,18,18,18,18,18,None,22,37,22,27,18,55
P28066,124,119,119,119,119,124,119,124,131,124,131,124,124
Q8IZ73,131,131,55,80,131,131,119,131,119,131,131,131,119
ENSP00000412967,None,None,112,54,None,None,None,None,None,124,None,None,None
O96009,22,21,80,21,1,80,119,119,119,119,119,119,119
Q9BZJ8,34,37,37,55,37,37,34,37,37,55,37,55,37
Q8TBZ0,22,22,22,22,None,22,None,22,22,22,None,119,131
Q4V321,None,None,None,None,None,None,None,None,None,5,5,5,18
Q96CU9,131,112,131,131,131,131,112,112,131,124,131,131,131
P04553,None,None,18,18,18,None,None,None,None,18,18,12,None
Q9H8W3,55,34,34,37,55,55,37,34,55,55,55,55,36
Q9UBZ4,112,112,112,112,119,131,112,112,112,131,131,112,112
Q6NZY4,80,112,34,34,112,112,112,112,55,112,112,55,55
O14494,34,54,37,80,34,119,55,55,55,55,119,119,54
Q9H1X3,112,112,112,112,55,112,112,112,112,112,131,131,131
P01834,12,12,34,34,80,21,None,12,12,27,80,80,80
Q7Z3Z4,27,112,27,27,27,27,119,119,119,119,131,119,119
Q15884,34,34,34,34,34,34,34,34,34,55,34,37,37
Q15067,54,131,112,112,112,112,112,131,131,131,131,131,131
P60228,119,119,112,119,119,119,119,119,119,119,119,119,119
O95473,21,21,21,21,21,21,None,21,58,58,119,54,58
Q4G0G2,1,1,1,1,None,1,None,1,1,1,None,None,None
A5PLN7,37,27,22,27,27,55,37,37,27,37,37,34,37
Q8TCJ0,34,54,54,34,34,54,54,54,54,54,54,54,54
P20337,34,21,84,21,55,26,55,55,55,119,131,119,119
Q9UBK2,34,37,34,34,80,55,34,55,55,55,80,54,34
Q9HB03,22,22,112,55,22,119,80,119,54,119,119,119,119
Q13972,34,34,34,54,58,84,55,119,58,84,119,58,58
A0PJX0,55,22,22,22,22,55,55,55,22,119,119,119,119
Q8N6D5,131,131,54,131,34,131,131,54,131,131,119,131,131
P49190,34,37,34,37,34,34,37,54,37,54,58,55,55
Q8N143,21,36,21,36,34,54,34,36,36,54,80,55,80
Q13568,34,37,34,34,34,34,27,37,34,34,55,37,37
Q6XQN6,131,131,131,131,131,131,131,131,131,131,131,131,131
Q8IZF2,27,26,27,26,34,27,27,34,27,36,58,55,58
P07550,34,34,55,54,34,55,55,54,80,55,55,55,55
Q96LM1,1,1,1,1,None,1,None,1,1,1,None,1,None
Q6B0I6,18,18,54,54,18,80,112,112,112,112,112,112,112
Q13426,112,37,34,37,112,112,27,55,54,37,112,119,119
Q6ZNL6,34,34,34,26,34,34,34,84,84,84,119,58,58
O00303,112,112,112,112,119,119,112,112,112,119,131,112,112
Q13495,27,27,22,22,27,27,None,27,27,54,27,27,27
Q86VQ3,18,18,18,54,18,5,None,112,27,124,131,84,131
P54886,131,131,112,112,131,131,131,131,131,131,131,131,131
Q969L2,34,34,34,34,34,34,34,34,34,37,55,37,54
Q9ULH0,119,54,54,54,119,124,119,55,119,131,119,131,119
P01777,None,None,26,None,None,None,None,26,34,27,34,34,34
Q96BD5,34,54,34,36,36,80,55,55,36,55,36,55,34
Q14194,34,34,34,131,34,34,None,131,131,124,131,131,131
Q9Y3E0,55,119,119,55,119,112,112,119,119,119,131,119,119
A6NKN8,34,18,18,18,54,34,None,18,34,34,54,34,18
Q9HB20,18,26,34,37,36,112,54,54,55,112,55,112,112
Q9C0B9,54,54,34,34,54,55,54,54,54,34,54,80,34
Q6ZU35,34,34,34,119,None,34,34,34,34,34,None,84,54
Q11130,36,36,54,54,34,55,55,112,112,112,112,112,112
Q08881,34,34,34,54,34,34,34,58,112,112,119,112,80
ENSP00000399038,None,None,54,54,None,None,None,None,None,124,None,None,None
ENSP00000410795,None,None,None,None,None,None,None,None,None,124,None,None,None
P47992,1,None,22,None,26,22,None,22,34,26,34,34,26
Q92597,34,34,112,34,112,84,34,112,112,112,112,112,112
P35462,34,34,34,54,54,54,34,54,80,55,119,55,55
Q8NGH3,18,18,18,18,18,18,None,18,37,27,27,54,27
Q7RTT3,None,None,None,None,None,None,None,18,18,18,18,18,21
Q53GG5,34,36,37,34,34,34,37,37,54,55,54,55,58
P01138,34,34,27,27,37,34,37,37,37,37,37,34,37
P52824,112,58,55,55,119,119,112,119,112,119,119,119,119
Q9Y320,84,84,55,112,112,112,112,112,112,112,112,112,112
O15240,21,21,21,80,21,21,None,21,21,21,21,18,21
P40306,22,21,124,34,34,124,119,124,119,131,131,119,131
Q9NS85,34,54,54,37,55,54,54,54,131,131,131,112,131
Q6P2H3,34,55,34,34,34,55,55,55,55,55,55,55,131
Q53H76,34,34,34,54,37,54,54,34,119,55,55,55,34
Q86UV5,119,112,37,112,119,112,119,119,80,119,119,119,112
Q92604,54,54,54,54,54,54,54,54,54,54,131,131,131
O95198,34,55,55,34,54,112,55,55,112,55,119,84,131
Q8N543,80,80,55,80,80,80,80,80,80,80,80,80,80
O60356,55,18,21,21,55,55,55,21,55,55,55,55,55
P01008,34,34,36,54,131,37,54,112,131,131,131,131,131
P06307,27,27,18,27,34,34,18,34,34,34,34,34,34
Q96S15,112,112,58,84,119,112,119,112,112,112,119,84,112
Q8WUS8,55,112,58,112,131,131,112,131,131,131,131,131,131
O43920,37,34,34,34,112,54,37,37,54,37,112,54,54
Q08AG5,None,None,None,None,None,None,None,None,119,54,18,36,55
Q8NHU3,34,54,37,119,34,119,34,54,119,119,119,119,119
Q9BS92,5,5,55,5,5,5,55,55,131,84,131,55,112
P04211,22,22,22,22,27,22,None,27,27,22,80,80,80
Q8TF17,34,34,34,37,34,34,34,37,37,37,37,55,37
Q9Y5N1,34,37,34,55,27,37,37,37,37,55,119,55,55
O94919,27,34,27,27,27,34,34,34,27,80,80,80,80
O60315,34,37,34,37,34,54,37,54,54,54,34,54,54
A6NJ69,18,18,5,5,None,18,None,18,18,18,None,5,18
ENSP00000389987,None,None,18,34,None,54,55,112,54,112,119,55,34
Q9P013,112,112,112,112,119,112,112,112,112,119,119,112,112
Q02218,34,55,131,34,131,131,119,131,131,131,131,131,131
Q7L1Q6,34,55,112,34,34,80,119,119,119,119,119,112,119
Q8WUK0,131,131,112,131,131,131,131,131,119,131,131,131,131
O00712,27,54,34,34,54,54,55,55,36,55,54,55,55
Q8NGJ9,21,21,21,21,21,21,None,21,37,26,34,27,26
Q6ZUM4,None,None,27,None,21,119,34,80,55,58,84,112,119
Q68G75,21,18,18,21,21,54,None,21,36,21,54,54,21
Q9UQE7,131,131,119,119,131,131,119,131,119,None,131,131,124
P11488,34,34,34,34,34,34,34,84,119,None,119,80,80
P07476,21,55,18,80,18,55,None,55,18,112,18,84,54
ENSP00000382027,1,None,None,None,None,1,None,None,1,None,None,None,None
Q7M4L6,34,34,34,34,55,80,80,54,55,80,55,58,55
Q96FZ7,119,119,112,119,55,119,112,119,119,119,119,119,112
Q86TB9,55,84,34,80,112,112,58,80,80,58,112,84,55
Q8NGR3,21,21,27,21,21,21,None,21,37,27,34,22,27
Q8TD22,84,112,80,112,119,119,112,119,119,119,119,80,84
Q13224,34,54,34,34,34,54,55,54,54,55,131,112,112
Q147X3,131,119,18,18,119,131,119,124,119,119,131,131,131
Q9Y4W2,119,119,22,34,119,119,119,112,112,119,119,84,37
Q8NA54,119,119,58,58,119,119,119,119,58,119,119,119,58
Q9NQC8,119,119,119,119,119,119,119,119,119,119,119,119,119
Q9HBF5,1,1,1,1,1,1,None,1,1,1,55,54,None
Q2TAL5,34,54,26,34,34,34,34,54,55,55,119,55,54
Q9BYV8,119,55,55,55,119,119,119,119,119,119,119,119,119
Q8IVV8,34,22,21,22,55,34,55,55,55,55,55,55,55
Q9BPW8,27,54,54,80,80,80,84,84,131,84,131,84,112
O60279,34,34,26,26,34,34,34,34,34,34,34,34,34
Q5JXB2,1,1,119,1,1,80,119,119,119,119,131,119,119
Q9NPI8,55,34,34,34,55,34,34,34,55,34,55,37,34
Q5SNV9,37,37,None,None,None,18,None,18,18,18,None,18,18
Q92918,21,21,27,27,34,27,34,112,55,112,131,84,119
P18054,18,34,34,34,34,84,84,131,131,131,131,112,131
Q9HAC8,34,54,55,80,34,58,112,112,55,112,80,112,112
ENSP00000410376,None,None,None,None,None,None,None,None,None,None,None,54,54
Q2M3M2,34,131,34,34,54,131,36,131,131,None,131,131,131
P42575,54,34,34,54,37,37,54,54,37,55,55,55,131
Q9BS16,80,55,37,55,80,55,55,55,55,55,80,55,80
O75771,119,112,54,124,124,124,112,119,112,119,131,131,131
Q6P9B9,55,55,54,54,54,84,55,55,54,55,54,55,54
Q9P2I0,119,119,112,119,119,119,119,119,119,131,131,131,131
Q93091,18,18,18,18,21,21,None,18,34,34,34,34,34
Q5R372,22,22,27,34,119,112,58,119,80,119,119,119,119
O75293,34,34,34,27,34,34,34,34,55,55,55,80,80
O14576,34,34,58,80,34,112,119,112,119,119,119,119,119
P78382,37,37,54,37,54,112,112,119,119,119,119,112,119
Q13098,112,112,112,112,112,112,112,112,112,119,112,119,119
Q96AX2,34,54,34,34,27,55,55,55,55,119,131,119,119
