,numDomains
O43929,13
Q9BZD2,1
P63215,1
P01225,1
P20264,2
Q9NRZ9,3
P01222,1
Q1ZZU3,1
P01229,1
Q9BQP9,1
Q9NQX7,1
P10072,9
P0DI82,2
P0DI81,2
P10071,3
Q9H1R3,3
Q9H1R2,3
P10074,8
P10075,7
P09038,2
Q8WZ33,3
Q93015,3
Q9Y6N9,3
Q9NUP9,4
Q8NFP4,8
Q8NFP7,1
Q6EMK4,9
Q8NFP0,2
P35659,2
P35658,1
Q8N556,3
Q4W5G0,5
Q9H993,1
P27694,3
P27695,2
Q5I7T1,1
Q7LGC8,2
Q8NGT2,3
Q9NRI5,1
A6NP11,16
A6NJV1,1
P41208,7
Q9UHE8,1
P69891,1
Q8NBE8,9
Q9BQP7,1
Q9NQX5,1
Q6P988,1
Q8TD55,1
Q8NGT5,2
Q9BXA7,4
Q86WJ1,5
Q9H190,2
P20618,1
Q5NUL3,1
Q92519,3
Q86VX9,1
Q7Z5D8,1
Q9P1P5,2
Q8N162,2
Q6P387,1
P23368,2
Q9BZE0,4
Q9H4Q4,10
Q9H4Q3,6
Q9BQQ7,1
Q9P0S2,1
Q9BQN1,1
Q96I13,6
Q93062,3
A0A0A0MRZ7,3
Q9HAS0,1
C9JJH3,3
A0A0A0MRZ8,5
A0A0A0MRZ9,4
Q15846,1
Q96T60,5
Q9UPC5,2
Q9UEE9,1
Q8N386,2
Q9UEE5,4
Q8N9A8,2
Q76KP1,5
Q5SY16,2
O75173,8
Q8N436,4
Q9H222,10
O75170,1
O75177,1
O75175,2
Q9H227,2
Q9H228,2
Q5VZM2,4
O75179,7
P06870,3
Q05481,11
Q8NI27,2
Q13228,2
Q9BWT3,3
B2RXH8,3
P01704,4
P11217,1
P11216,1
B2RXH4,1
Q6UB28,1
O60397,1
P01705,4
O60391,3
Q13224,5
B2RXH2,2
Q8N146,2
Q96T68,3
Q8N144,2
Q8N145,6
Q8N142,1
Q8N143,6
Q8N140,2
Q8N141,12
Q9H0K1,3
Q8N148,3
Q8N149,5
Q15771,13
Q15773,1
Q15365,5
Q15777,2
Q15776,11
Q9BVL4,1
Q6UW78,1
Q15363,1
Q8WUA8,7
Q9NWH2,1
P59901,5
Q9UPU5,2
P23759,7
Q15361,2
Q8WUA7,1
Q8WUA4,1
Q9Y2M5,8
O15409,2
Q99523,1
P14598,6
Q99527,2
O15400,4
O15403,2
Q8NB37,1
O15405,2
Q5F1R6,7
Q0VDI3,1
Q9UG22,3
Q8N3V7,1
Q96RR4,3
Q3KRA9,2
Q3KRA6,1
Q4VC05,1
Q9NYT0,7
Q5KSL6,5
Q9NYT6,12
Q13905,2
P40337,1
Q49A26,8
P59046,7
Q9Y2I9,1
P62072,1
Q9UJU2,3
Q9UJU3,10
P59047,6
Q9UJU6,4
P50416,1
Q9BRQ0,2
Q8NDV1,1
Q9NX94,1
Q8NDV3,4
Q6P0N0,2
Q96S21,4
Q8NDV7,4
Q56P03,1
Q9Y5B8,2
Q9Y5B9,5
Q99929,1
Q8IUL8,9
Q96PB8,7
Q6MZP7,1
Q8NHS4,1
Q9NX08,1
Q9NX09,1
Q9NS75,3
Q9NX04,1
Q9NX02,10
P38606,3
H3BQB6,1
Q9NS73,1
Q58WW2,1
Q16880,2
Q16881,13
Q4VX76,3
Q1W4C9,2
Q9NPA0,2
P33897,3
Q7L7X3,3
Q9P2T0,1
Q03426,3
P62424,1
Q8WZA6,2
Q8WZA1,1
Q8WZA0,6
Q8WZA2,5
Q8ND90,1
O43521,2
P48549,1
Q9H0K4,1
Q8ND94,1
Q13573,1
Q9HC52,2
Q96PB1,2
Q9H6S3,6
Q9H6S1,1
Q9H6S0,15
P48547,3
H3BS89,2
P48544,2
O14756,2
O14757,3
Q8IXZ3,6
E9PJI5,1
O14753,5
Q07507,1
P16452,4
Q8N1N4,4
Q9NZJ0,1
M0R2P5,2
Q01959,1
Q9NZJ4,4
O43524,1
A8MVM7,1
Q6XYQ8,3
P15248,1
A6NNY8,3
O96020,2
Q96ID5,7
Q9C037,11
Q96PB7,2
Q16082,2
Q96RP3,2
Q9NZJ6,15
P10586,13
A1A5C7,2
P10588,2
P10589,2
P13164,2
P56159,1
P08151,3
Q9Y281,1
Q5T4S7,1
Q9Y282,2
Q9Y285,5
P0DMS8,2
Q8NCK3,9
Q9Y286,6
Q9Y289,1
Q96AC1,5
Q8IW03,1
Q9BR10,1
Q5M775,2
P52815,1
E9PAM4,1
P49247,3
Q96N46,10
Q8N264,4
P55286,3
P55287,3
Q4V321,1
A2VDJ0,1
A0A096LPI5,1
A0A096LPI6,2
P55289,3
Q86UQ0,6
Q9Y4D1,4
P0C2W7,1
P0C2W1,3
Q5T200,2
Q6P5Q4,2
A1A580,1
Q9BWU0,3
Q9Y2W1,1
O60551,3
O60806,1
Q8TDZ2,13
Q9Y2W6,6
Q9Y2W7,7
O60809,1
A6PVI3,3
Q96SZ6,3
Q96SZ5,2
Q96SZ4,7
F5H5T6,1
A8MWY0,2
Q9Y3D8,16
Q8N8X9,1
Q96PY6,4
Q495M3,1
Q53R12,1
Q96NI6,12
Q9H009,2
Q9P0M9,1
Q6ZWJ1,2
Q6NXR4,1
Q9Y4D7,4
Q9P0M2,5
Q8IXB3,1
Q6H8Q1,2
Q8NGC1,3
Q9Y426,1
Q9Y421,2
O75419,1
Q9Y3I1,3
Q8NBK3,1
O75414,1
O75417,5
O75410,1
P05026,1
V9GYV3,1
Q9NVV9,6
Q9BRJ9,1
Q8N653,9
Q9NVV0,1
Q9NZ63,1
Q9NVV4,1
Q5T2E6,1
O00515,1
Q8N2M4,1
Q6W4X9,4
P55822,2
Q9BXW9,2
O00512,1
Q6PXP3,3
P05230,2
P05231,1
O00519,1
Q8N2M8,1
P17661,6
Q9BXW7,2
O95292,1
O95294,4
O95295,2
O95297,5
O95298,1
P01031,8
Q9UP95,3
P01033,2
P01034,1
P01036,1
P01037,1
P08514,4
Q9Y4E5,1
Q6IPT2,1
Q8TCD5,1
Q6IPT4,4
P08047,3
Q8IYK8,6
Q8TCD1,1
Q9H501,1
Q96EY9,2
P08048,6
Q8IYK2,1
P08519,3
Q13033,3
Q9BYG4,2
Q8IVE3,4
Q8TE77,3
Q8IYW5,7
Q8TE73,13
Q99062,4
C9JSJ3,3
Q8N448,11
Q8N339,1
A6NGU5,1
Q6UB98,5
Q8N441,9
Q6NTF9,1
Q9H0C1,9
Q8N446,2
Q4G112,1
Q96R72,3
Q86U06,4
P46063,4
P46060,10
Q86T13,3
Q86U02,1
Q6AI14,1
Q8WVE6,1
Q6AI12,5
Q8WVE0,2
Q92729,7
Q9BSK4,7
P42765,2
Q9BSG1,12
P42766,1
P48304,1
P48307,1
P98066,2
Q5T3I0,1
Q86YA3,6
Q9NPH5,4
Q9NPH2,2
O94964,2
O94967,1
O94966,5
Q5JR98,1
Q9H1A4,2
Q8TC17,5
Q96JM7,4
Q96EY4,1
P18124,2
Q96JM2,3
P15407,3
P15408,3
Q9UI14,1
Q9UI17,11
Q04671,4
Q9BYG3,4
Q9UI10,1
Q5R3K3,1
Q76L83,3
P24666,1
Q6W2J9,5
Q8WV28,1
Q6UWR7,1
Q8WV22,3
Q99865,1
Q8IWY8,9
Q8IWY9,1
Q99640,3
Q9HCP6,1
Q8IWY4,7
Q9HCP0,3
O43680,1
O43681,6
Q6NUN0,2
O43683,3
O43684,1
Q6NUN7,1
Q68CR1,1
O43688,2
P22794,1
A6NFQ7,1
P22792,8
A6NFQ2,1
Q9BQ65,1
Q6ZWH5,5
O75553,1
A0A0C4DH90,5
Q9UKU7,4
A0A576,3
A0A577,1
Q3L8U1,5
U3KQ87,1
Q14019,1
Q9Y6D5,4
Q5VVJ2,5
A2VCK2,1
P60763,3
Q14012,5
A0A578,3
Q9H3W5,13
P49454,3
P19237,1
Q9UJK0,2
P19235,2
Q02338,5
Q9ULD8,7
Q8NCT1,2
Q9HA65,2
Q8NCT3,1
Q9BYJ9,1
O14929,3
Q9BSK1,8
Q9GZS0,1
Q9GZS1,2
O14925,1
O43353,3
O14926,4
O14921,1
O14920,7
Q8N7W2,1
Q9ULZ1,1
A8MPX8,1
Q96C24,3
Q96FJ2,1
Q96FJ0,3
Q5T3U5,13
Q9NPA2,3
Q96C23,1
Q6PEW1,1
Q6PEW0,1
Q7Z7E8,3
O60237,5
O60234,1
O60235,4
O60232,2
O60231,7
A0A087WZW9,4
A0A087WZW8,8
Q6MZM0,2
O60238,1
O60239,1
Q9NT99,13
B9A039,1
Q7Z4P5,2
P80297,1
P78560,2
M0QYT0,4
B1ANY3,1
Q96G74,2
B9A030,2
Q9UPY5,2
Q8N1Q8,1
Q8N7J2,1
Q6P3X3,16
Q92630,5
Q8N1Q1,1
Q9Y4X5,6
Q6PIY5,1
Q6PIY7,2
Q15699,3
Q4ZJI4,1
P18440,1
Q15696,3
Q15697,5
Q9UND3,1
Q15695,4
Q6P3X8,1
Q5TGS1,1
P11150,3
A0PJX0,5
Q9HBH5,5
Q17RG1,1
Q7Z6V5,3
Q8IXZ2,1
P51151,7
Q6V1P9,4
Q3SYG4,2
P22891,6
Q8TBC3,2
P22894,5
P22897,6
Q8TBC5,3
Q63HN8,8
Q15526,1
Q15527,1
P61565,2
P25325,1
P20941,2
P49888,1
Q9BTU6,1
Q15528,1
O95760,1
P23945,7
P23946,2
P01859,4
P13378,1
Q13596,4
P23942,1
Q6UY01,5
P13807,4
P01850,3
P13805,1
P01857,5
P01854,6
Q8TDY8,9
Q5TDH0,6
Q9BY10,1
Q9BWK5,1
Q9BY12,1
Q8NHU0,1
Q8NHU2,1
O60330,2
Q9BY19,1
H0Y9J4,1
P05000,1
Q9UBN1,3
Q9UBN7,2
Q9UBN6,1
Q86YW0,5
Q8WTS1,5
Q86YF9,3
Q16394,2
Q8N475,10
Q96BN6,1
O00219,5
Q96BN2,1
P18074,6
Q9Y2P0,9
O00212,5
O00213,3
P55345,14
P55344,2
Q6UXL0,3
O00217,14
O00214,1
Q7Z3Y8,3
Q7Z3Y9,1
P48681,1
Q9H2L4,1
P24001,1
Q05901,2
P59103,1
Q7Z3Y7,1
Q9NV35,1
Q5H9I0,2
Q9NQ40,1
Q9NV31,2
Q9BYL1,3
Q9NQ48,1
Q2M243,1
Q9UBU9,6
Q3C1V8,1
Q9NUQ7,1
Q9UMX3,1
Q9UFD9,4
Q3C1V0,1
Q9H1E5,4
O95352,1
O95359,1
Q86XL3,6
Q9UQ35,1
Q15714,2
P31025,2
Q9UJ83,4
Q9Y6W5,1
Q9H9B1,7
Q9H7R0,7
Q6EEV6,2
Q86UB9,1
P43220,2
Q53H76,2
Q9BV68,8
Q86VW1,2
Q9C056,1
Q9Y639,6
M0QZ24,1
Q9BUL8,4
Q9NXU5,11
P29459,1
Q12979,4
Q12974,2
Q1ZYL8,1
P29322,10
P29323,8
P29320,9
Q9NW97,2
P39059,3
Q8N6L0,3
P62834,6
P28329,1
P28328,4
Q01167,2
Q04446,3
P28325,1
P28324,1
Q8WV35,5
Q9UIC8,1
Q5U5Z8,2
Q969H6,1
Q56VL3,1
P09238,4
Q969H0,7
P09237,2
P09234,1
Q96CT2,9
P04350,3
Q969H8,1
P0C7N8,2
Q9BZZ5,3
Q9BZZ2,10
P00519,9
Q08554,4
P0C7N1,2
P51826,1
Q9NXW9,2
P0C7N5,2
P08729,9
Q13796,3
Q8TAC9,1
O43909,2
O43908,1
P02008,1
Q9Y6F1,3
P08727,6
Q9Y6F6,1
Q17RM4,1
O43900,3
Q9GZN1,1
Q9GZN0,3
O95977,1
O95976,2
O95971,4
O95970,5
Q9GZN7,1
O95972,1
Q9GZN8,1
Q9BV29,1
Q9NQM4,1
Q6ZUV0,1
P43489,1
H0Y626,3
P43487,2
Q96C86,2
Q07866,16
P35638,4
Q07864,5
Q9NRW1,8
Q6P1L8,1
Q6P1L6,6
A4D0V7,2
Q6P1L5,1
Q8NFR3,1
Q0VAK6,1
P35637,4
Q07869,2
P32942,6
Q9Y250,1
Q9Y5P6,4
A4FU69,2
P42574,1
P42575,2
Q9H7Z6,2
Q92928,9
H7C0C1,1
Q13126,1
Q96HR8,1
A0A087WWV3,1
Q9H9H4,1
Q92572,1
Q5NE16,1
Q86VZ5,6
Q86VZ4,4
Q92576,3
O43790,3
Q86VZ1,2
Q01638,7
P42680,9
O43791,3
Q6IS14,1
P42684,10
E7EU14,1
Q32M45,1
P08185,1
Q6IQ55,2
P08183,32
Q9NTI5,2
Q13123,4
A6NCF5,8
A6NCF6,2
Q8N831,1
Q6PJE2,2
O75764,3
Q8N782,10
Q9P265,3
Q9ULQ0,2
O43795,3
Q7LBE3,4
Q02846,6
Q5JSH3,1
Q9NXH9,6
Q5BKX6,1
Q9UPA5,1
Q6P5X5,1
P06850,2
Q9HC35,3
Q9P260,2
Q5W0U4,3
P26232,1
Q8WU90,1
P06858,4
Q13203,8
Q13202,3
Q13201,3
Q13200,2
Q13207,2
Q13206,3
Q9Y3R0,3
Q6UWW8,2
O75197,7
O75191,2
O75190,1
Q99460,5
O75192,1
Q92882,8
Q5IJ48,7
P11233,7
Q8NER1,5
Q9BWV1,10
P11230,2
Q9BWV7,2
P63000,4
Q96I34,5
P11234,9
Q13490,5
Q8N163,2
Q15393,2
Q92886,1
P07988,3
Q8N9Y4,1
Q5JUR7,4
P51801,2
Q96DZ9,1
Q15759,5
P52743,6
H7C1C5,1
Q9Y5K1,2
Q08AM6,6
Q9Y4H4,1
Q15751,5
Q15750,1
A6NEE1,1
Q9BQD7,2
Q86X67,3
O15427,1
P54198,3
Q96BM0,1
A1L4L8,1
P23771,2
O15428,1
P59923,7
P59922,2
P14406,1
Q9NYJ7,4
Q99549,6
Q9NYJ1,3
Q99542,6
Q99543,3
Q99541,1
Q99547,1
Q6ZW76,7
Q9UG01,4
Q9UEG4,13
Q96RP8,4
Q96RP9,5
Q03001,11
P17658,4
Q8N3T1,4
P52741,13
Q8IXF0,6
P51825,1
Q9UM54,2
Q8IXF9,1
Q9Y394,3
P21953,2
A7E2S9,5
Q8NDT2,6
Q8N5B7,2
J3KT08,1
Q9H2R5,2
F6UZH7,1
P07327,3
A0A0A0MS14,1
A0A0A0MS15,2
A0A0A0MS12,2
A0A0A0MS13,1
P07320,3
A0A0A0MS11,1
Q9NX20,1
Q96Q83,2
Q02153,3
Q9NX24,2
Q96DU7,1
Q02156,7
Q5SZQ8,5
Q8WTU0,6
A6NH52,1
A6NE82,1
Q96Q80,1
A6NH57,7
P13498,1
Q9BRB3,1
Q6ZRS2,4
Q03405,1
Q03154,3
P10619,1
Q06432,4
P13497,9
Q03403,1
Q9NZH4,1
Q9NZH5,1
Q9NZH6,1
Q9NZH7,1
Q9NZH0,1
P16471,3
P16473,4
Q8NI60,1
Q14802,1
Q6PDA7,1
Q70HW3,1
Q8NER5,4
Q14807,3
O14770,2
O14771,10
O14772,1
O14773,2
P15260,3
O14775,1
P0CI00,4
O14777,1
Q7L4S7,1
Q641Q2,1
P62068,2
P61244,4
Q9NYF8,1
Q96L03,1
Q9H7H0,7
Q9UJW0,1
Q15283,5
Q9UJW2,3
A6NEM1,1
P50479,3
Q86V40,1
Q8NGQ2,2
Q8WUM9,1
Q13618,2
Q9C0D2,1
Q8N5W8,2
P56134,1
Q6P4A7,1
Q9NVQ4,1
Q75LS8,6
Q9HBQ8,1
Q9BU89,5
Q9NUN5,1
P37287,6
P16519,2
Q5JVG2,10
Q8NCI6,3
P37288,4
Q9BR76,3
Q6ICG8,2
Q658Y4,2
Q9H1Z9,1
Q3SXM0,1
Q96CW1,2
Q6ICG6,1
P15169,4
H3BNC9,3
Q96PD7,2
A4D1S0,1
Q3B726,1
Q96C34,1
Q96C36,3
Q9UGP4,1
P09693,1
Q9P2Q2,4
Q13613,5
Q9Y6D9,1
Q8TE23,3
Q13614,5
Q71RG4,1
P51124,3
Q9BTT6,5
Q96PD4,1
P0C2Y1,1
Q8N9N2,5
Q9Y2Q9,2
Q13616,2
O60829,1
O60828,1
P30038,1
B2RPK0,2
O60825,6
Q9Y2Q1,10
Q9Y2Q5,1
Q59GN2,1
P17707,1
P17706,1
K7EL98,3
Q8N8V4,7
Q9UI26,2
Q96PD5,1
Q14324,9
Q8N8V2,3
Q2TBC4,2
Q9P0K8,1
P13637,7
P13631,2
P18859,2
Q9BXN1,8
Q6NXT1,5
Q96EY5,1
Q6NXT2,4
P18850,3
Q6NXT4,1
Q9P0K7,6
Q6NXT6,1
Q6IQ26,5
Q9UKW6,2
Q6IQ23,5
Q6IQ22,11
Q6IQ21,8
Q6IQ20,3
Q96II8,7
P78417,7
P78414,3
P78415,2
P78412,2
P78413,2
P78410,7
P78411,2
Q8NGZ6,2
P20142,5
Q9BXN6,1
Q96MZ0,5
Q9C0D9,1
Q8NGJ5,3
Q96K76,4
Q9UM47,14
Q9UM44,7
Q9NS15,6
P28799,2
Q15038,1
Q96S37,2
P55808,1
P55809,2
Q15034,3
O00534,5
O00533,8
Q15031,7
Q6P5S7,1
Q86V97,8
O15164,6
O15165,1
O15162,1
Q6P5S2,1
O15160,2
Q6UWB4,3
Q9UDX3,4
Q12948,1
Q9H1Z4,1
O15169,3
Q8IYI8,7
Q8TCF1,1
Q8TE54,4
P62324,1
P08069,6
Q8NGM9,2
Q8NGM8,2
Q8IYI0,1
Q6IPR3,1
Q9BXM7,4
Q6IPR1,3
Q6P087,1
Q9BXM0,1
Q8IYI6,3
Q8TE58,8
Q9UNW1,2
Q9H944,1
Q96R54,2
Q4VCS5,1
Q2M2D7,1
Q5JPE7,11
Q9NQ32,1
P32881,1
Q96I51,2
Q9BQY4,1
P62993,5
Q13724,1
P62995,3
Q8NBQ5,3
P0DJI9,1
P0DJI8,1
Q5VUJ5,11
Q6AI39,1
Q92743,10
Q5VUJ6,7
Q9P1Z9,3
Q92747,2
Q86U28,1
Q92748,1
Q86TJ2,5
Q5VUJ9,4
Q92968,4
Q9H511,11
Q9NPJ8,1
Q99954,1
O00358,1
Q8TC36,1
Q6P1N9,1
Q8NFU1,1
Q9NPJ1,1
Q9NPJ3,3
Q99959,2
Q99958,1
Q9BSA4,1
Q9UI36,1
Q04656,6
Q9UI33,3
Q9NQ38,2
Q9UI30,1
Q8IWV7,2
Q96CW9,4
Q9H2E6,2
P22223,4
Q01449,6
Q6UWP7,1
Q7L5D6,1
Q96JK2,1
P0DME0,1
Q6UWP2,9
J3QR89,1
Q96JK9,1
P18146,7
Q6NT04,6
Q6UWP8,1
Q7Z6K3,1
Q7Z6K1,2
O75691,1
P0C5Y4,2
O75694,2
O75695,3
P0C5Y9,1
Q14254,1
Q14257,5
Q8IU89,3
Q02388,6
P27338,15
P19438,2
Q02386,11
Q8IU80,5
P41146,4
Q8IU85,6
Q02383,1
P0CL82,1
P0CL81,1
P0CL80,1
Q68CP4,1
O60294,7
Q5TH74,1
Q68CP9,2
Q9Y6B7,5
Q9NVH2,2
Q9NQZ8,13
P27658,2
Q9H3U7,7
P49184,1
P20851,1
Q14781,2
Q96DA6,2
Q6ZWJ8,3
P49189,1
Q6UUV9,3
O14786,4
Q2VIQ3,1
Q92952,3
P53567,5
Q9Y6G9,6
Q86YC3,7
Q9Y5Z0,3
O94941,7
Q92953,4
Q92954,2
Q9BYC5,2
Q6ZQR2,1
Q14789,1
O43374,4
Q8N7U6,8
O14905,1
O14904,1
Q53S99,1
Q8TDR2,3
O14901,3
P51690,3
Q8NCK7,3
Q5TIE3,4
Q96PN6,7
Q86U38,1
Q13330,4
O43379,2
Q9NUQ2,1
O14908,1
Q9H9S0,2
P41439,1
Q5T447,3
Q9BZ67,1
Q16787,8
Q9GZQ8,2
Q9BZI1,3
P15090,2
A6NKP2,10
Q4LEZ3,1
Q96FH0,1
O75037,2
P49458,1
P49459,3
Q9Y6W3,3
O75030,2
Q9ULX3,2
P49450,2
Q9ULX7,2
P20248,2
P25791,1
Q9BVG8,1
Q86Y82,6
Q8IZI9,1
O60216,3
O60218,1
Q9Y3B1,1
Q9H6U6,2
Q8N1S5,1
P42229,4
O15034,4
Q3SY46,1
A6ND48,2
A6NIJ9,3
Q9UNF1,1
Q9UNF0,4
P61366,1
A6NIJ5,1
Q13416,1
Q13415,10
Q7Z2W7,1
Q92552,2
Q13410,7
P59551,1
Q9UHQ7,1
Q9Y5N1,3
Q7Z2W9,1
A0AVI4,1
P14410,3
P11171,6
P11172,2
Q53QV2,1
P14415,1
P14416,3
P11177,2
P63218,2
Q6J272,1
P20963,2
P20962,1
S4R3P1,1
Q6NSW7,2
A8MQT2,5
Q6NSW5,3
Q8IXQ4,1
Q9NR96,7
A8MT19,1
Q9H446,1
P01876,5
P01877,5
P01871,7
Q68J44,2
Q2T9L4,1
Q96GS6,8
Q8NHS2,1
Q8NHS3,2
Q8NHS0,1
Q8NHS1,1
Q8IXQ3,1
Q6L8H1,1
Q7Z589,1
Q13574,8
Q6AZY7,2
Q13576,4
Q13571,1
O95707,1
O95704,2
Q13572,3
P47872,2
Q9Y3D2,1
P47870,2
P47871,2
Q9NZP2,2
P47874,1
Q5T764,20
Q8NE71,22
Q9BWM7,1
Q9NR20,4
Q8NGF3,3
Q9P031,1
Q6UXR4,1
O00237,7
O00230,1
O00231,2
O00232,1
O00233,3
P05023,7
Q8IXQ9,6
Q96J42,1
O00238,4
A6NHX0,1
Q8IXQ8,2
Q9UKB1,6
A8MYJ7,14
Q9H3M7,2
Q5T9G4,5
P01911,3
A0A087WU20,3
P55327,2
Q96IK5,2
Q9UBD3,1
Q5VW36,3
P48668,6
Q86YQ8,3
Q6ZS02,1
P48664,1
Q9UKB5,1
Q9BSW2,5
Q9BYJ1,2
Q9BYJ0,1
Q8TBA6,2
Q8TC59,3
Q9BYJ4,9
Q96EQ0,19
Q5H9K5,4
Q9BQL6,3
Q9NV12,2
Q6IEE8,1
Q96AP7,5
P31040,7
Q96AP4,5
P31512,7
P31513,10
P07384,6
Q9BSW7,1
Q6UWW0,1
O15287,10
O95379,1
Q6ZVM7,2
O95373,4
O95372,8
O95371,4
Q9UQ52,11
O95377,2
O95376,4
Q9UPZ9,3
Q9BV40,4
Q9Y653,3
P61619,2
Q6XE24,3
Q9Y657,1
Q9Y5H9,2
Q9BV47,3
Q86UD3,2
Q86UD0,1
Q86UD1,1
Q86UD7,1
Q86UD4,10
Q86UD5,1
Q12959,9
Q68DH5,1
Q0IIM8,2
Q9C075,4
H0YIS7,2
Q6WRX3,2
Q12950,1
Q12951,1
Q12952,1
Q5TEA6,2
P51841,6
P62851,2
Q9UIE0,7
P18621,1
Q96JH7,1
P18627,5
P62854,1
P62857,1
Q8N6N3,1
Q8N6N2,9
Q96CV9,1
Q4ADV7,1
Q8N6N7,1
Q8N6N6,2
P25874,1
Q3ZCX4,9
Q86WV6,1
P51805,4
Q86WV5,1
P51800,2
P0C7L1,2
Q9UKU0,1
Q86WV1,6
P09210,3
P09211,3
Q92888,2
Q92889,2
P51808,1
P51809,2
Q16270,6
Q9Y6X5,3
Q9Y6X4,1
Q8TAA5,1
Q9Y6X6,10
Q8TAA3,2
Q8TAA1,1
Q9Y6X2,4
Q9Y6X9,3
Q6PJG2,1
B5MD39,1
Q5JRX3,3
P02790,1
Q3SXM5,4
P02792,1
Q9UBI9,1
P02794,1
P02795,1
P04083,1
P04080,2
Q8MH63,4
P53778,5
P53779,6
P04085,2
Q9UKW4,11
O95954,3
Q9GZL7,2
Q9P2R3,8
P46459,31
P01266,4
P35613,5
P35612,1
P35611,1
P35346,5
P42768,3
P00797,6
Q8N815,1
Q86TJ5,8
Q5VV67,3
P0C870,2
Q9Y275,1
P35348,3
P0C874,2
P0C875,1
O76095,1
O76094,18
O76096,1
O76090,1
O76093,1
Q96FZ7,1
Q6P1N0,1
Q14264,1
Q8NFT2,4
O76099,3
Q8NFT6,2
A8MUH7,4
Q96FZ5,1
P32969,1
P28300,2
Q5JTV8,1
Q9HAR2,7
A4FU01,2
Q9Y5H2,2
Q92556,3
Q6UXE8,4
Q7L8A9,1
Q92551,1
Q8N1N0,10
Q8N587,12
Q96MG2,1
Q9ULJ6,2
Q92558,1
Q8N584,6
Q9BU02,1
P23327,1
Q00LT1,1
O75208,2
Q5T7N3,12
Q5T7N2,1
O75204,1
A6NGC4,1
O75200,1
P30838,2
Q5JSJ4,3
Q9HAW8,3
Q9HAW9,3
Q9NZ94,2
Q9HAW7,3
Q9HAW0,3
Q9BQ66,2
P30837,1
P28161,5
Q8N819,3
P51884,8
Q8WU66,2
Q8N766,3
Q6PJG9,12
Q09666,4
Q7LBC6,1
Q14442,1
Q1MSJ5,1
Q14444,1
Q9P2R7,7
Q8WU68,3
Q8WU67,3
Q14449,4
Q5VZQ5,1
P25490,3
Q9H269,2
P63027,3
P14625,3
O95639,2
Q8NET6,1
P14621,1
Q9Y3P8,1
Q9BRI3,1
Q8NET8,7
Q8TEE9,1
Q9BRP8,1
Q86WS4,1
Q53T94,1
Q9UH90,3
Q8N108,2
Q8N109,5
O43583,1
Q8N103,1
B6SEH8,1
B6SEH9,1
Q96S86,4
O43586,5
Q8N104,1
O95571,2
O95573,2
O95631,3
Q5VU65,1
Q8NET4,1
Q8N2W9,4
Q96BQ3,7
Q9UL45,1
Q8WUM4,2
Q8WUM0,2
Q9Y6Y0,8
Q13478,7
Q99567,1
Q9BQB4,3
Q9BQB6,1
Q70Z35,5
Q12889,1
Q99569,4
Q9P1Q5,4
Q86X40,5
Q8N3J6,7
Q8N3J5,2
Q8N3J2,1
Q8N3J3,1
Q9NYH9,3
Q96M20,1
Q96G42,5
Q9Y6A9,2
P22059,5
F8VZ95,1
Q8N3J9,10
Q5K651,3
Q8N6R1,2
P0DJR0,2
Q9UG63,17
Q6ZRI8,1
Q9BZC7,6
A6NJ16,2
Q9UPR0,6
P33763,6
Q5TCH4,1
Q9Y5F0,2
P33764,1
Q8IXH8,1
Q9Y5F3,2
Q8IXH6,1
Q8IXH7,1
U3KQA5,3
Q9Y5F8,2
Q9Y5F9,2
Q53GD3,1
Q96M29,1
Q9NX40,1
Q8IUH8,2
P38935,22
Q9NX47,3
P38936,1
Q8IUH3,6
Q8IUH2,2
H3BQF6,15
Q9Y6A1,2
Q9Y3P4,2
Q8IUH5,6
Q8IUH4,6
P0CJ92,1
P07305,1
P0CJ90,3
P07307,2
Q8WY64,5
Q9BZ23,1
P10966,5
Q9H0C2,1
Q16348,2
Q5VZB9,2
Q8NGA2,2
Q06418,8
Q14863,4
Q86WK7,4
Q14865,1
Q86WK9,1
P10635,1
P10636,1
Q06413,2
Q6P995,2
P10632,1
Q6P996,1
Q9HC98,4
Q9H0C5,3
Q8N8K9,1
P16499,4
Q9HD67,9
Q9HC96,2
Q9HC97,2
A6NES4,4
O14718,3
Q9H845,4
P0CI25,6
P0CI26,6
P15289,4
A6NNE9,1
Q9NVS2,1
O14717,3
O14715,11
Q96F81,3
Q96F83,1
P50458,3
Q96F85,1
Q96F86,3
P50454,1
Q96A37,12
Q9UJY4,3
Q96A35,1
Q6PKX4,2
Q96A33,1
P50452,1
P50453,1
Q9NR64,8
Q52WX2,6
Q8N6M9,2
Q9NR63,1
Q8NF37,5
Q96F24,6
A6PVC2,2
A6NC05,1
Q14765,4
Q9Y5S8,5
Q8N7N1,3
Q9NUL7,4
Q9NUL5,3
Q86UN3,6
Q9NUL3,2
O43581,1
Q5T4W7,1
O95857,1
Q9P2S6,7
Q9P2S5,4
Q9H158,2
Q9Y3M9,8
Q9UJ37,1
Q6ZRQ5,2
Q6S5H5,5
Q6S5H4,6
Q15121,1
Q504Y3,2
Q504Y2,3
Q9ULC0,1
Q504Y0,1
P34931,4
Q9ULC4,1
P34932,3
P51149,16
P51148,6
Q9Y2S6,1
Q9Y2S7,2
Q9Y2S0,2
Q9H1X1,1
Q9Y2S2,6
Q9Y5L3,1
