,InParanoid,InParanoidCore,OMA_Groups,OMA_Pairs,PANTHER8_LDO,RSD,EggNOG,Orthoinspector,Hieranoid_2,EnsemblCompara_v2,PANTHER8_all,Metaphors,PhylomeDB
Q6NT55,1,1,2,11,2,54,50,49,35,24,49,15,49
Q8IZ96,4,0,1,1,0,0,1,0,0,3,4,4,6
Q9UK39,3,4,6,17,4,12,17,3,4,17,40,13,9
Q9C0E4,0,10,3,3,3,6,4,6,8,7,6,5,4
Q96KP6,6,6,4,6,2,5,1,6,10,7,2,9,34
P36578,7,7,7,8,2,1,1,1,2,1,2,21,19
A6NCL2,0,0,0,0,1,0,1,0,0,0,1,1,0
O75815,2,7,2,2,5,7,1,5,5,4,5,4,5
P52849,0,6,1,0,43,50,1,2,2,12,43,42,41
Q2WGJ6,1,0,1,0,0,25,1,0,21,5,17,19,1
Q8WXG9,50,50,7,50,7,6,58,49,7,47,48,6,50
Q14562,6,5,10,7,4,29,3,29,26,11,23,30,27
Q8TD43,4,2,5,3,4,3,2,9,8,12,9,4,9
Q155Q3,5,5,3,1,1,4,4,4,5,4,2,16,23
Q9UGK3,3,2,1,4,3,4,13,3,2,2,3,2,3
A6NFU0,7,1,1,2,1,1,1,1,1,3,1,6,1
Q8NGB4,4,3,3,3,3,3,1,3,9,4,3,4,13
O94805,1,7,22,3,3,16,16,12,24,13,14,9,4
P18146,6,1,1,7,3,18,1,3,16,9,5,13,3
O95863,0,0,1,11,0,11,1,10,29,5,10,3,3
Q9HCC6,2,2,2,12,5,11,10,10,11,7,13,8,8
P50993,2,2,9,2,2,48,41,38,38,49,40,40,19
Q6T4R5,1,5,1,0,0,7,0,0,0,1,0,0,0
Q6UB35,2,56,26,2,2,55,1,26,46,36,11,29,28
A6NN14,0,11,0,0,0,9,1,5,20,10,1,11,17
Q92953,5,5,1,2,2,54,50,6,40,11,34,6,9
Q96KT0,0,0,0,0,1,0,1,0,0,0,1,0,1
Q96KN8,1,1,2,2,1,1,1,8,12,10,23,10,11
O15075,4,8,4,26,3,5,19,14,4,14,31,35,11
P28347,1,6,4,8,1,2,14,7,2,11,6,1,3
P26717,0,0,1,4,0,15,1,1,10,5,7,10,25
Q9UBP8,0,0,0,0,1,0,1,0,0,0,1,0,0
Q7Z388,1,1,1,1,1,1,2,22,21,21,22,7,21
P45378,2,8,2,1,2,4,1,6,3,7,4,2,5
Q66K79,1,2,3,1,4,2,1,23,22,20,46,28,47
P62495,26,7,7,7,3,3,4,3,21,3,3,24,21
Q9BUG6,0,0,0,16,0,0,1,1,1,1,13,6,6
Q9UNX3,0,0,35,1,3,23,7,6,7,15,5,9,6
ENSP00000318395,1,1,1,1,1,1,1,1,1,1,1,0,1
Q6BEB4,0,0,0,17,1,17,12,5,18,6,2,3,4
Q8N6I4,1,2,1,2,1,1,1,1,1,1,1,0,1
Q96AG3,4,3,3,4,2,1,1,1,4,1,2,1,17
Q86XJ1,9,3,1,0,4,3,2,7,6,11,6,6,17
Q6WRX3,1,1,1,1,1,0,6,10,5,6,5,5,6
Q8NC56,1,21,2,11,2,0,0,7,0,1,6,5,0
ENSP00000415912,1,1,1,1,1,1,1,1,1,1,1,3,5
Q8TE59,2,28,6,2,2,2,9,4,5,8,6,10,11
P50549,2,3,2,3,5,1,4,4,2,11,5,6,1
Q99943,51,48,52,46,23,29,36,29,15,42,14,19,22
Q8IX18,1,1,1,1,1,1,1,50,48,38,21,47,47
Q9NV39,0,0,0,0,0,0,1,0,0,0,2,0,1
P0CG34,5,1,1,1,3,3,1,0,3,7,3,9,9
Q9Y2I1,21,21,3,2,11,16,19,19,2,24,18,15,2
ENSP00000383875,1,1,1,1,1,1,1,1,1,1,1,11,15
O43681,27,26,30,30,5,18,23,19,3,17,19,21,23
Q7RTY9,2,2,0,0,1,1,1,2,50,13,1,9,10
O15504,14,17,2,6,14,15,1,1,9,20,15,3,17
Q9UBT3,0,0,0,0,4,0,1,5,4,2,7,5,9
Q07687,3,3,4,4,3,2,2,6,7,10,14,21,23
Q13425,2,2,8,8,2,7,4,4,4,7,5,3,5
Q5T6R2,0,0,0,0,0,0,1,0,0,0,9,15,1
P58743,0,0,6,1,0,42,2,34,38,6,39,39,40
O00506,1,18,3,26,1,12,10,8,16,17,30,40,15
Q17RF5,4,4,4,4,1,4,1,4,4,4,1,4,4
Q8WUD6,2,2,2,1,1,24,17,11,12,10,7,7,10
Q8TBF2,2,2,2,23,1,20,21,22,22,21,1,20,22
O60290,4,1,1,1,5,11,12,11,11,1,5,23,25
P04438,0,0,0,1,1,0,1,7,0,6,4,6,7
Q9UGF7,1,1,4,1,1,1,1,2,3,1,1,2,2
Q9NPJ8,5,6,23,3,9,26,14,15,15,14,9,6,14
Q6U736,1,2,2,7,1,2,1,2,2,6,5,7,5
Q8N118,0,0,1,24,0,51,27,55,36,24,47,15,48
Q96RP3,1,1,1,1,1,1,1,1,1,1,1,1,1
Q9UPZ6,1,2,1,1,1,4,5,5,5,4,18,3,4
Q4W4Y0,1,1,1,1,1,1,1,1,1,1,1,1,1
Q9UKZ4,7,7,8,7,52,56,30,10,9,8,51,7,7
P06703,1,2,1,1,1,1,4,1,1,2,25,2,22
Q8N3Y3,0,0,14,0,1,24,16,21,9,26,18,18,18
Q96B36,5,2,3,3,5,7,3,2,2,2,5,2,9
Q6PK18,19,5,8,6,21,18,5,4,4,4,21,4,5
Q6P387,3,0,0,0,1,0,1,0,3,0,1,0,0
Q8NHU2,25,24,31,31,28,23,24,23,28,24,28,7,25
Q68CP4,44,44,1,18,45,40,48,41,42,40,45,43,16
P25391,5,11,3,3,4,7,18,7,7,1,6,16,24
Q9H5I5,6,9,12,26,6,6,19,23,23,23,26,7,9
Q13459,4,4,2,9,8,2,19,5,6,1,11,14,20
Q03923,0,0,3,0,0,3,1,0,28,0,4,9,11
Q14542,2,19,3,2,1,25,2,16,6,20,5,17,17
P63151,3,3,28,2,3,26,18,7,8,11,8,8,9
O95389,3,3,3,3,3,3,2,3,8,7,6,7,8
Q6ZV50,3,3,18,18,5,1,1,22,3,2,13,20,23
Q5T2T1,0,3,1,5,1,3,1,3,1,1,1,30,22
Q9NV66,38,13,20,20,13,10,15,11,11,11,13,13,11
Q6NUT3,47,18,21,20,24,16,16,16,18,16,24,44,18
O43511,3,2,2,19,2,2,4,36,42,8,38,40,42
Q9Y231,1,0,7,23,0,23,1,16,15,22,14,15,17
Q9Y5J1,5,7,19,9,6,4,5,7,7,7,6,31,32
Q5T870,2,0,0,12,0,2,1,0,2,4,10,10,24
Q8IV08,6,49,18,5,43,16,3,15,20,22,42,15,18
Q6ZUB1,4,4,3,1,1,3,1,3,1,2,1,1,3
P11049,1,1,1,3,1,1,1,9,22,6,19,9,9
Q09472,1,8,3,9,17,21,18,16,18,21,17,12,5
Q9P2K3,0,5,1,1,17,3,2,2,13,3,17,1,12
Q6QNY1,16,3,7,19,40,15,12,1,16,1,36,12,17
O60268,5,5,1,1,5,5,7,5,6,5,4,4,6
Q86YF9,3,26,3,3,7,21,23,5,10,4,6,20,23
Q8IU57,0,0,0,0,0,0,1,0,0,0,1,0,4
O00192,3,24,3,3,3,27,4,4,7,8,6,4,15
Q2L6G1,1,1,5,1,1,1,2,4,3,4,1,1,2
Q86TU7,7,15,6,15,13,8,11,8,14,17,17,9,8
Q8TAP9,4,4,5,4,2,4,4,4,4,8,2,3,4
Q8N4Q1,20,5,6,4,7,6,16,8,17,8,6,9,14
O60308,19,20,27,23,19,16,19,15,21,16,19,20,19
Q92539,2,22,2,1,3,23,3,5,18,23,6,5,5
Q9UBS9,7,6,1,7,8,5,5,6,20,7,8,7,4
O75446,0,0,10,0,0,22,0,8,6,15,13,5,21
Q9BTP6,4,0,4,5,1,4,1,4,4,4,1,4,4
P38117,17,20,27,21,34,14,27,16,14,18,34,24,27
Q6UWL2,10,4,3,4,4,3,3,3,3,3,4,8,7
A5PL33,0,0,0,58,0,0,1,0,0,0,0,0,0
A6NM11,1,1,0,1,0,1,1,0,1,5,2,2,58
Q16576,0,0,21,0,0,23,3,10,14,16,4,31,33
Q96GE6,2,2,7,4,2,2,2,2,52,24,2,14,4
Q9GZP8,1,1,2,2,31,1,1,0,1,2,31,1,1
Q13562,1,1,1,2,2,4,4,4,5,11,2,4,2
P52657,7,11,9,8,6,6,6,7,6,6,6,7,8
O60902,2,8,2,2,4,23,3,7,3,6,17,19,8
O14639,2,6,3,7,7,19,5,4,8,25,7,20,4
Q9Y689,1,1,20,0,0,23,0,14,15,29,32,12,15
Q13907,1,8,14,11,31,32,32,32,29,36,31,30,28
P05496,3,21,4,15,0,21,1,14,23,45,27,13,17
Q2VPA4,4,4,12,17,1,8,1,8,14,16,14,11,26
Q9Y6J9,8,8,4,4,11,25,25,26,26,17,11,15,13
Q8NHW3,4,9,5,5,4,3,7,6,10,13,5,5,6
P01764,0,8,5,1,3,4,7,4,4,6,3,7,11
P49863,0,0,1,5,1,5,1,4,55,3,5,8,11
Q1A5X7,0,0,0,1,0,0,1,0,0,10,9,9,1
O43325,18,1,1,1,23,22,22,21,17,22,23,23,22
O95631,6,4,5,5,5,1,0,2,3,1,3,1,1
Q96DT0,2,2,2,2,2,2,1,12,2,7,20,9,9
O60427,11,12,26,27,0,23,15,15,51,52,44,39,49
P40238,1,1,1,1,3,0,0,0,0,1,3,0,6
P04271,3,4,3,3,2,3,4,3,4,4,25,2,25
Q9BQE5,0,0,8,0,1,1,1,1,7,5,9,1,4
Q92574,13,13,6,5,14,3,4,3,12,9,14,4,5
Q7Z6M2,4,5,0,4,4,4,4,4,4,4,4,4,4
P43630,1,1,1,1,1,1,1,2,3,6,0,4,11
X6R8D5,3,3,5,5,1,12,3,3,3,12,1,3,3
A4D193,1,1,1,1,1,1,1,1,1,1,1,1,1
O43240,2,1,3,2,11,1,1,0,57,56,26,7,22
Q96PN7,1,20,1,1,6,8,7,8,3,8,20,7,1
Q9NWM0,6,19,6,51,2,48,20,18,17,44,38,39,49
Q13868,9,6,23,20,6,6,4,9,6,4,8,7,7
Q6IAA8,15,7,6,5,4,4,4,4,4,4,4,4,4
P63132,1,1,1,1,1,61,5,5,7,6,1,23,25
Q15700,5,5,4,3,9,1,6,10,9,1,9,12,22
P32248,1,1,2,9,1,1,1,1,2,3,2,7,7
P50613,8,7,14,9,4,8,3,6,4,4,4,5,4
Q5TA77,0,0,1,0,1,0,1,0,0,4,11,4,1
P43366,1,1,1,4,1,1,15,2,11,13,13,22,21
O60563,3,27,4,3,5,22,4,15,20,19,9,14,18
A1L4K1,1,1,1,1,1,0,1,1,24,1,1,5,1
Q99755,6,1,12,5,4,23,15,8,10,16,4,16,16
O14717,33,38,15,41,41,38,39,40,11,39,41,40,38
Q8N136,25,25,22,20,2,41,40,40,37,26,40,41,42
Q92537,2,1,2,2,2,1,1,1,1,1,12,7,6
Q96MC9,0,0,0,0,1,0,1,0,0,0,1,0,1
C9JQI7,12,12,3,8,1,7,7,7,12,7,1,12,8
Q8N6V9,23,5,4,6,20,20,3,22,23,19,20,15,34
P55263,26,10,7,35,6,22,5,24,6,7,13,6,7
Q7L1S5,0,0,1,1,0,8,7,9,24,10,17,9,0
P83369,21,20,3,3,20,19,2,1,22,5,20,5,7
P19961,0,0,50,1,43,18,44,42,45,46,43,36,37
Q9UQ16,1,4,3,24,0,29,2,17,7,21,2,1,0
Q8NH95,3,4,4,3,1,0,1,0,6,6,2,5,16
Q8NGV6,0,0,3,0,0,0,1,2,8,3,2,3,4
P20963,4,2,5,2,4,4,4,4,4,4,4,4,4
Q9BXJ2,0,0,0,0,0,0,1,0,6,0,20,6,6
Q9H063,6,8,18,14,4,6,7,10,12,5,4,7,7
O60706,3,2,3,2,2,2,2,3,3,13,23,23,24
Q9BZI1,3,9,3,4,3,2,2,9,2,9,5,7,5
A6NCM1,0,1,31,1,0,13,18,24,18,1,18,22,21
Q13636,2,2,27,25,2,27,25,24,51,48,29,7,24
Q6P3X8,2,6,6,2,1,10,6,8,13,11,1,10,12
Q6ZR85,1,1,1,1,1,1,1,1,1,1,1,1,1
Q9H299,4,3,12,13,1,7,9,9,9,9,14,15,17
Q9H156,3,3,3,3,3,3,3,3,4,9,6,48,48
Q9UG22,3,3,3,3,3,3,1,29,27,25,24,28,29
O60729,0,2,11,10,3,25,9,11,14,21,26,29,29
Q9BSY9,11,11,2,16,0,10,12,11,11,13,10,13,12
P51816,1,8,1,1,1,7,1,7,21,6,5,5,0
Q6NSI4,3,4,5,3,10,3,10,3,3,3,10,2,3
Q16828,2,2,8,1,2,6,25,17,13,22,31,8,17
P49418,3,7,4,4,3,18,4,7,9,3,12,13,19
Q4G163,7,8,2,1,4,7,2,2,1,6,10,7,1
Q9GZU8,14,17,5,8,11,13,4,2,8,6,11,10,18
Q658L1,2,2,10,8,4,8,20,6,19,27,4,18,19
Q8N3H0,4,4,3,2,4,3,6,2,2,5,4,3,2
Q9NQ03,11,9,3,11,8,8,8,8,21,9,12,8,7
Q14696,4,3,8,6,2,2,2,2,2,2,2,1,2
P21860,2,6,1,2,1,0,2,2,6,7,3,13,2
P48549,0,23,2,1,0,51,0,45,49,49,42,43,43
P05156,1,0,2,1,0,0,0,0,0,0,19,2,6
Q5VVH5,8,8,9,10,8,7,7,7,7,7,8,7,7
Q13263,3,3,4,4,2,9,4,7,24,26,47,18,26
Q9Y2I8,13,14,3,3,14,13,13,13,13,17,15,14,44
Q9NVP1,7,6,9,8,5,4,9,4,4,32,21,25,27
P80192,3,9,2,2,8,6,17,18,8,23,48,13,15
Q86UF4,0,0,0,0,1,0,1,0,0,0,1,0,0
B4DZS4,7,7,6,6,1,26,1,23,18,10,1,13,12
P15531,3,4,26,4,18,44,27,11,9,45,22,13,15
Q6ZU64,22,22,26,25,5,19,21,21,25,21,14,24,25
Q8NFT8,4,4,5,11,10,2,5,2,26,5,10,18,22
Q8N831,0,0,0,0,0,0,1,24,31,23,10,23,29
O95881,7,6,8,6,50,6,9,6,6,8,50,20,48
Q7Z418,8,3,3,19,5,20,7,8,19,1,30,19,5
O43291,4,0,0,0,0,7,2,1,6,10,48,6,9
P61599,4,4,6,8,3,24,8,3,4,18,5,17,18
P04908,2,1,22,1,1,0,1,10,5,7,1,18,31
Q9UKJ5,4,7,6,2,4,2,3,6,5,3,4,3,4
Q9H0A0,6,5,6,8,24,23,23,4,4,23,24,7,4
Q9NUL5,4,4,5,4,4,3,3,4,4,3,4,3,3
Q8N1P7,2,4,4,4,2,1,1,2,4,4,53,1,2
Q2WGJ9,3,20,9,26,2,2,2,5,22,24,15,7,6
Q5JTZ9,3,34,34,46,1,50,33,23,2,23,5,35,19
Q9NSE7,24,5,0,17,1,0,25,0,10,0,1,23,23
Q9UKK6,0,0,5,0,0,25,17,5,15,13,8,8,16
P08397,22,21,32,26,16,14,14,14,18,14,16,16,15
Q9NYP9,20,4,5,13,20,18,11,20,21,18,20,18,19
P15918,20,3,3,3,0,6,4,0,3,0,0,2,3
Q9H4I0,25,21,2,2,2,18,4,11,19,12,10,10,4
Q96HL8,42,43,16,13,39,38,41,38,17,40,39,11,12
Q6ZMB0,1,1,4,1,1,13,1,11,28,11,19,27,25
Q7Z3H0,1,1,5,5,1,3,1,11,28,8,1,30,30
O15016,4,4,1,4,1,30,4,4,23,29,46,23,9
P27658,1,2,1,1,1,1,1,1,19,1,21,24,6
Q96B01,2,2,10,8,8,2,1,1,2,18,8,9,9
O60844,2,1,1,1,1,26,5,1,1,1,1,26,25
P31415,3,3,10,3,4,10,7,7,24,9,26,20,20
Q969Q1,1,1,1,8,1,1,1,3,25,1,45,17,21
Q86TL0,4,14,9,10,5,23,14,10,10,12,8,11,13
Q8N4E4,1,20,18,0,0,24,19,8,8,26,3,7,7
Q8WVI0,8,0,15,9,1,8,8,10,8,8,1,8,8
P0C7X0,1,1,1,1,1,3,1,0,0,3,1,0,0
Q8N0Z2,0,0,0,0,0,2,6,2,8,4,14,2,3
P57773,5,6,0,0,4,5,4,4,4,0,4,4,5
O75056,7,2,1,9,2,1,2,2,9,8,5,7,1
P48426,1,2,1,1,20,20,17,17,20,18,19,13,11
A8MXT2,0,0,0,0,0,0,17,0,13,16,12,24,21
ENSP00000398588,1,1,12,12,1,1,1,1,1,16,1,1,20
O43557,1,1,1,4,1,4,1,1,1,4,5,4,11
P30511,1,1,1,1,1,0,1,5,2,0,1,5,0
Q5GAN6,0,0,0,0,1,0,1,0,0,0,3,3,2
O95760,0,0,0,0,0,0,1,0,0,0,0,0,0
P11168,18,26,0,26,0,43,27,32,2,19,43,32,6
Q8N2U0,7,8,26,22,7,20,6,8,37,20,18,44,19
Q8NG78,1,1,1,5,0,1,1,1,10,3,2,3,4
O95620,10,35,9,23,19,35,34,31,9,23,17,10,10
Q13753,1,1,1,1,6,1,2,1,2,1,4,3,3
Q96H72,4,5,4,14,3,11,1,8,4,15,7,7,9
P0CB47,1,1,3,3,1,2,1,1,16,8,3,25,28
Q2NKX9,8,4,4,8,1,7,2,2,8,2,1,6,8
Q8WUM4,8,14,16,14,7,10,7,9,18,12,7,11,15
Q9H579,3,3,1,1,1,0,1,0,1,0,1,3,9
Q92585,1,1,2,2,2,1,1,2,6,6,6,6,3
Q15311,3,3,1,15,10,11,14,7,17,6,10,16,4
Q8TAA5,1,1,51,52,1,49,27,26,9,29,22,22,31
P30533,5,5,5,4,4,3,3,3,3,3,4,3,4
Q9UHD9,0,1,28,7,0,29,1,19,11,18,3,10,9
Q68CZ2,4,10,4,10,3,2,28,17,21,20,8,15,22
P61758,4,4,8,4,3,3,3,3,4,3,3,6,5
Q8NBZ0,8,9,0,3,6,6,8,5,2,5,6,5,2
Q9HAV7,4,29,37,34,21,14,32,19,2,30,21,9,18
Q70JA7,1,14,16,1,2,14,11,9,8,9,7,22,23
Q8NGJ8,2,2,1,2,1,1,1,1,7,1,6,3,3
Q02338,4,4,1,5,0,47,4,42,30,43,32,43,32
Q8WTT2,6,6,7,10,7,3,3,3,5,3,7,5,5
P35442,3,2,1,3,2,2,0,1,1,7,4,6,23
Q8IZP0,3,4,3,4,2,25,8,3,18,5,21,3,3
Q8WVD3,0,1,1,1,0,21,0,9,22,8,15,16,22
Q5VW00,1,2,12,1,0,0,9,8,10,10,49,11,10
Q5T681,3,3,3,3,3,3,1,3,3,3,3,3,3
Q71RC4,0,0,0,0,1,0,1,0,0,0,1,1,1
P0CAP2,13,7,6,7,6,6,3,6,12,6,6,6,6
Q9H6Y2,18,18,21,18,10,16,15,16,20,17,10,32,9
Q16254,1,23,7,2,4,20,4,20,16,25,17,18,19
A8K7I4,0,0,4,1,0,54,5,4,5,2,43,6,4
Q9H606,0,0,0,0,1,0,1,0,0,0,1,0,1
Q969Q0,0,0,8,1,9,39,6,16,13,26,8,16,16
P83111,33,44,4,15,34,36,14,45,34,14,30,35,41
Q8NDV1,3,3,3,3,4,3,5,3,4,16,22,7,22
O43313,5,6,0,1,5,18,27,18,0,3,24,6,0
Q6NXR0,6,2,2,5,1,8,6,4,8,5,1,6,8
Q9BU64,2,9,4,9,23,9,2,9,9,9,23,9,24
Q7L0X0,5,5,4,31,4,11,5,5,5,10,24,25,24
Q7LBR1,17,14,14,15,9,13,15,15,5,16,9,20,24
A6NGB0,3,3,3,3,1,2,1,2,3,1,1,1,2
Q9BRZ2,1,8,1,8,2,1,1,1,1,30,48,11,32
Q9Y5L5,1,1,1,1,1,1,1,1,1,1,1,1,1
Q9BUV0,4,4,0,2,1,5,1,3,3,17,1,21,3
Q08378,21,22,1,21,1,16,5,5,25,45,4,21,29
Q96LB1,3,1,4,1,0,1,1,0,2,2,0,12,10
P41226,1,1,1,31,2,1,7,27,3,17,20,31,4
Q9NNW5,12,15,17,15,11,9,30,13,8,9,11,11,9
Q6ZU65,0,6,0,0,17,1,1,3,6,3,17,3,6
Q8NH93,1,1,12,1,1,1,1,1,13,7,6,9,9
Q9NX53,0,0,0,0,15,18,1,0,0,0,15,1,32
Q8N539,7,1,1,1,1,6,13,4,2,7,5,6,7
Q9HB65,0,0,0,0,1,0,1,9,9,6,6,6,0
Q5T011,20,20,6,6,5,17,10,16,6,17,5,10,6
Q9BZ11,3,3,4,3,4,19,20,9,7,1,10,6,12
Q92982,8,8,7,2,2,3,5,5,5,11,3,3,4
P22001,1,7,2,3,0,50,0,0,34,43,30,0,1
Q8NG94,1,1,1,1,1,0,1,3,9,4,6,1,5
Q04609,0,2,20,1,38,29,44,36,36,50,36,39,39
Q9P1V8,1,1,2,32,2,8,9,8,1,9,33,25,31
Q5U5Q3,26,3,4,4,6,24,5,7,3,11,6,4,5
P80108,49,49,8,19,17,48,20,18,17,47,17,19,19
Q8NA31,10,11,1,6,27,8,3,3,5,3,27,3,5
Q9Y2C4,20,50,10,8,9,51,26,44,50,51,34,39,44
P0C7Q3,1,1,34,32,1,1,6,11,23,11,9,16,7
P08912,2,2,3,2,2,2,8,2,3,5,22,2,4
Q9H972,1,1,1,1,10,10,12,10,1,10,10,4,1
Q6ZVN7,0,0,0,0,1,0,1,0,0,0,1,0,0
Q96EX2,2,19,24,2,2,18,16,17,17,20,18,16,17
O43614,1,1,1,6,1,4,8,6,17,8,7,4,8
Q9Y490,2,2,20,2,21,17,1,14,15,3,21,12,16
O00391,17,16,7,1,14,15,16,15,15,23,14,15,15
Q5SWL7,1,1,3,0,1,1,1,1,11,1,1,7,13
Q5VST9,9,9,12,10,4,0,13,2,1,1,18,5,6
Q96F45,1,6,2,26,2,5,5,5,5,3,5,3,7
Q9NVP2,1,18,27,30,6,16,5,8,5,17,6,5,4
Q9NVM6,15,17,19,13,4,11,16,12,9,25,27,8,11
P49788,3,3,5,5,3,3,6,3,3,3,3,3,4
Q9BT92,9,8,10,25,8,7,7,7,6,39,23,15,22
Q9H6K1,3,5,1,9,3,14,7,15,5,3,12,3,3
Q9NWQ9,9,4,10,9,7,7,8,8,8,8,7,6,8
P25311,0,0,1,6,0,0,1,0,0,5,0,1,1
Q9Y2B5,2,2,2,3,4,18,6,6,1,6,9,2,3
Q14449,2,2,1,1,1,8,1,7,7,6,7,3,6
Q13813,5,4,5,4,8,2,2,13,5,1,19,10,12
Q9UM73,22,5,1,8,2,6,4,3,17,1,4,15,24
A6H8M9,0,0,0,0,0,1,1,2,0,1,14,13,16
P78312,3,8,3,3,8,3,3,2,3,2,8,7,2
Q14644,1,3,4,2,3,1,1,16,14,11,4,12,10
Q9BQB6,13,12,12,12,1,24,12,11,25,22,21,8,26
O00358,2,2,4,4,2,2,2,2,2,9,3,18,9
P49768,20,22,25,8,0,21,13,13,14,18,14,14,14
Q9NXJ5,6,2,4,43,31,36,3,43,36,4,31,32,31
Q96B54,0,0,2,2,1,0,1,0,0,0,1,5,0
Q8IVP9,0,0,0,0,0,0,1,0,32,14,21,16,11
P51808,2,1,2,29,1,19,23,20,22,20,11,23,20
P68400,4,11,12,12,1,4,1,2,3,20,1,3,2
Q9UFB7,3,2,0,15,1,2,1,4,26,16,13,15,5
Q9NQC1,2,8,2,2,2,22,1,17,2,24,6,16,5
Q2M3G4,13,12,1,1,5,1,1,1,1,9,8,9,1
Q9BRC7,3,26,19,19,3,23,28,19,10,9,9,16,21
Q8TCB4,0,0,0,0,1,0,1,0,0,0,1,0,1
O43653,3,3,4,3,7,3,1,3,3,3,7,13,12
O43292,6,9,9,21,6,5,6,6,9,5,6,8,7
O60828,21,21,6,6,19,18,18,20,4,18,19,19,5
O15529,1,1,7,6,1,7,1,1,1,3,10,1,2
P01818,1,1,9,1,1,1,1,1,2,6,4,6,8
Q6P4E1,2,2,1,3,2,1,2,1,2,1,8,20,27
P49798,2,2,2,2,2,22,22,6,18,23,11,20,26
Q1AE95,4,5,7,6,5,4,4,5,4,4,5,4,4
ENSP00000391741,1,1,1,1,1,0,1,1,1,1,1,1,0
P20671,5,1,8,1,3,5,1,15,10,8,8,17,31
Q86Z20,8,8,3,3,1,7,6,7,8,7,1,1,33
Q9BQ52,5,5,16,13,10,3,3,30,5,29,8,29,6
Q9Y662,3,9,4,7,6,51,5,2,41,19,46,43,45
P15144,5,4,6,6,0,46,4,39,46,0,21,46,48
Q96CH1,1,1,1,1,1,1,1,1,1,1,6,7,8
Q8NDX9,1,1,3,1,3,3,1,3,3,3,3,3,3
O43895,1,53,1,21,1,48,1,36,29,30,12,28,30
C9JLW8,2,2,2,2,1,2,4,2,7,2,1,2,8
Q96P20,0,2,0,5,1,2,22,1,4,1,22,24,17
Q9GZP1,0,0,0,0,8,0,1,0,12,6,8,8,9
P17010,1,3,2,2,1,1,2,1,1,1,4,14,17
Q9BSK4,2,2,6,3,4,6,3,4,11,28,4,19,22
Q9NVF9,1,19,19,1,31,46,16,10,6,23,31,34,35
O14964,8,5,5,5,4,7,6,6,9,1,8,11,5
Q96MG7,0,7,4,23,12,21,13,7,3,12,12,15,16
Q99983,1,1,1,11,1,23,1,1,50,3,23,25,52
Q93015,8,8,4,10,50,18,17,17,23,18,49,18,18
Q9ULG1,13,37,7,20,12,12,11,12,36,20,24,12,38
Q8N4G2,2,2,2,1,6,53,1,1,33,18,31,26,1
Q9UJC5,2,2,2,1,2,3,3,5,9,9,14,19,16
ENSP00000411562,1,1,1,1,1,15,12,1,1,17,1,12,1
Q96FX8,1,1,3,4,2,1,1,1,5,6,4,4,4
Q86WT1,0,0,24,1,2,30,15,14,14,25,17,16,14
ENSP00000375415,1,1,1,1,1,1,1,1,1,1,1,9,20
Q9Y277,2,2,18,2,1,21,6,9,6,6,5,7,5
Q8TAZ6,0,1,0,1,0,0,1,0,0,0,2,0,0
P02452,1,2,7,0,39,1,8,0,4,7,39,3,5
O15321,16,16,19,22,20,18,18,20,17,20,20,21,18
Q9H8G2,5,1,2,1,0,7,1,1,6,6,0,1,1
Q496F6,1,0,0,2,0,3,1,1,1,4,2,2,3
P37840,3,3,4,2,3,3,1,3,1,8,2,2,2
Q4VC31,5,5,6,6,14,4,4,4,4,4,14,4,4
O15405,0,8,1,1,5,23,6,3,22,19,6,4,1
O75200,1,1,0,1,0,0,1,0,0,0,0,0,0
Q9C0I4,6,6,6,6,8,1,6,11,11,5,21,2,7
P51812,2,2,8,2,4,6,18,13,3,7,3,35,34
Q96I45,7,7,7,7,7,7,7,7,7,7,23,8,7
O95398,3,53,3,3,3,20,3,13,4,10,11,17,11
Q9HCM1,1,1,1,1,1,0,1,0,1,0,1,29,30
Q9UPX8,2,2,4,1,1,18,1,5,6,5,1,2,2
Q92932,6,6,1,0,5,3,2,6,2,1,25,17,25
ENSP00000349794,1,1,1,1,1,1,1,1,1,1,1,14,6
Q16774,17,16,21,20,11,9,15,11,3,1,11,15,2
P43220,3,3,1,1,1,3,4,8,4,10,4,8,10
Q6P1W5,0,0,1,0,1,0,1,0,0,0,1,1,0
P52736,2,2,2,2,2,2,1,2,26,2,10,13,17
Q8N4B4,8,4,4,4,4,4,4,4,4,4,22,6,9
P04222,1,1,4,0,0,1,2,3,1,1,0,8,2
Q9NYW1,0,0,7,0,0,0,1,7,6,3,2,7,16
ENSP00000410302,1,1,63,31,1,1,1,1,1,36,1,34,1
Q6P597,0,0,0,0,0,58,1,55,54,52,37,45,43
Q9NR97,5,5,5,10,4,4,4,9,18,1,20,24,52
Q8NA58,8,9,9,25,16,23,24,15,25,19,16,21,23
Q9NRA2,4,46,9,29,37,29,6,40,30,38,35,38,41
Q96FF9,3,2,6,6,3,2,8,2,4,2,3,2,2
Q9H3H1,19,21,10,10,13,14,23,14,9,15,20,26,10
Q86YC3,1,1,1,7,0,1,1,1,1,22,17,18,50
Q9NP98,1,1,1,1,1,0,3,1,0,0,1,0,2
Q6P3S6,14,14,0,18,4,17,12,12,3,2,29,19,48
Q9NRR8,1,1,1,1,1,1,2,1,1,5,5,5,6
Q8TD19,9,9,9,9,9,8,8,6,8,1,44,14,45
